Unnamed: 0,l10e_ar_10addID.VAEtxt,l10_ar_10addID.VAEtxt,l11_ar_10addID.VAEtxt,l12e_ar_10addID.VAEtxt,l13_ar_10addID.VAEtxt,l14_ar_10addID.VAEtxt,l15e_ar_10addID.VAEtxt,l18e_ar_10addID.VAEtxt,l18_ar_10addID.VAEtxt,l19e_ar_10addID.VAEtxt,l1_ar_10addID.VAEtxt,l21e_ar_10addID.VAEtxt,l22_ar_10addID.VAEtxt,l23_ar_10addID.VAEtxt,l24_ar_10addID.VAEtxt,l2_ar_10addID.VAEtxt,l30_ar_10addID.VAEtxt,l37ae_ar_10addID.VAEtxt,l3_ar_10addID.VAEtxt,l44e_ar_10addID.VAEtxt,l4_ar_10addID.VAEtxt,l5_ar_10addID.VAEtxt,l6_ar_10addID.VAEtxt,l7ae_ar_10addID.VAEtxt,s10_ar_10addID.VAEtxt,s11_ar_10addID.VAEtxt,s12_ar_10addID.VAEtxt,s13_ar_10addID.VAEtxt,s14_ar_10addID.VAEtxt,s15_ar_10addID.VAEtxt,s17e_ar_10addID.VAEtxt,s17_ar_10addID.VAEtxt,s19e_ar_10addID.VAEtxt,s19_ar_10addID.VAEtxt,s27ae_ar_10addID.VAEtxt,s27e_ar_10addID.VAEtxt,s28e_ar_10addID.VAEtxt,s2_ar_10addID.VAEtxt,s3ae_ar_10addID.VAEtxt,s3_ar_10addID.VAEtxt,s4e_ar_10addID.VAEtxt,s4_ar_10addID.VAEtxt,s5_ar_10addID.VAEtxt,s6e_ar_10addID.VAEtxt,s7_ar_10addID.VAEtxt,s8e_ar_10addID.VAEtxt,s8_ar_10addID.VAEtxt,s9_ar_10addID.VAEtxt,PCA_Score1(0.359711779588953),PCA_Score2(0.11680296690614962),PCA_Score3(0.07413779328797682)
p__Thermoproteota__s__DTQO01_sp017601265__GB_GCA_017601265,0.1151998389859348,0.1371538442896842,0.0680122899404466,0.134263259622817,0.0272257980045397,0.546275317515922,0.137033914719922,0.0773541066369272,0.0779481785804897,0.0818844704443735,0.0452036034176343,0.160741571055094,0.3289880282092424,0.0915756981956375,0.0619851026708455,0.1445844621020955,0.0391097329053414,,0.0764018112939997,,,0.1987471966147389,0.2256764007207643,0.0404268160524328,0.4431384385965293,0.1062042557872285,0.5002021477337343,0.2207297805788338,0.4641333285103861,,0.0298905381259591,0.1203014787623131,0.1436244296118712,0.078510150094576,,0.2535419430844267,0.2244006805801453,0.0937447376290189,0.0963509341770821,0.3085431754427846,0.2122861604927467,0.184688010264822,0.0906369617177738,,,,0.1934414296005533,0.012237421341748,-2.7394075601902306,0.3554462050132143,-0.9379662211678175
p__Halobacteriota__DAL-9Gt_70,0.8963941114397325,0.7541069857157323,0.0818073435755772,0.6721489380370292,0.2909025491474424,0.8460462573595068,0.5539396523875877,0.8016041846207951,,0.8526739138213819,0.6963651840415074,0.6610952700596262,0.1610496462097176,,0.3338940580643733,0.6944505387838508,,0.6664874014650571,0.8817634275824261,0.6908351633456937,0.7423556752553027,0.4581693501113857,0.7925199690470327,0.2606891046948611,,0.0991822215908543,0.9390675963487136,0.5423371761645065,0.8577106281158682,0.7009097537486538,0.5695191321308848,0.1476908392180282,0.087984691771828,0.5333380512141968,,0.7547136214398105,0.6591932369225153,0.3631683190070807,0.4938839642882909,0.6187116313293053,0.9408405975094228,0.1667330789402853,,0.5837722537184625,0.236384571590954,,0.62166798271129,0.3898492623970849,12.360121212722564,-3.366797369562389,-0.20936661350991417
p__Nanohaloarchaeota__s__Nanohalobium_sp001761425__GB_GCA_001761425,0.0819084075580404,0.5986912556023131,0.0447712910408719,0.3502499830094366,0.1079444143586109,0.6756320650057447,0.0937139588626343,0.0855429575190206,0.0296826536208753,0.4929926042847874,0.2561088672900732,0.1238672392785831,0.1174224583737658,0.1318342697527041,0.1264718825129901,0.2520621152747661,0.5532724996061202,0.5388877652788817,0.009497540186686,0.7527407836430675,0.2759913724779547,0.3794450624000345,0.1767296147307549,0.0598010257714512,0.0779546111875427,0.0962729238222909,0.4186958445031102,0.1463540910725528,0.6434663417286621,0.2290072245206516,0.2013171271844561,0.0334629630972855,0.0964897788915415,0.0349799644891847,0.0711756760135127,0.3294353426435912,0.813020266635998,0.1239867514611404,0.0496753293708198,0.4135110378778887,0.4269352148977741,0.3579663277501118,0.2938370853077963,0.3882588230659805,0.524456586099953,0.1216323312181045,0.2752614018065978,0.3291771460780283,0.5410809935112678,-2.426971772117456,1.601055532947014
p__Thermoproteota__s__QCWD01_sp013114725__GB_GCA_013114725,0.1015764731866213,0.2842560177663404,0.0308201803534318,0.0184580041047194,0.0323795715405054,0.6000031473042716,0.1494585682906904,0.1074995401416618,0.0414123658763029,0.4695080724818239,0.0880295299296083,,0.2640276055078046,0.0928602480530108,0.0988020024115056,0.1112191242047122,0.1572828042387296,0.7739355672189439,0.0219897085964501,0.3536741095862827,0.3176657045531284,0.1890709212705262,0.1944149088417632,0.1919413861612928,0.6442162232347071,0.1675251588405397,0.4707305051886699,0.2321933764158284,0.2363636860368314,0.0123337979091484,0.1070185165900381,0.1851388035608682,0.1172227846347643,0.0724147533260359,0.1711470787850506,0.1695407912865293,0.4094959212863736,0.0747077614061613,,0.3861249506681056,0.2935029677980252,0.1648932857764743,0.2098596759396157,0.1734808673063248,0.3113961965947812,0.0695794464269323,0.3592017242042814,0.0104595851242764,-1.5895234814490948,-0.15741836539033396,-0.004233522224050425
p__Thermoplasmatota__s__DTFW01_sp011363025__GB_GCA_011363025,0.3940481789362481,0.2131150102592566,0.1485878842529019,0.0377750906925727,0.0883209201774919,0.3248200578920539,0.0914315638582608,0.1198689167127661,0.0888627821861455,0.1400106342232072,0.3634341512443325,0.1560928683857365,,0.1317018940513442,0.0503829513875428,0.129296596959158,0.3568660213939877,0.0926688984278729,0.2743291139169614,0.6516721064200144,0.2567131693197108,0.143968762559535,0.2890274518773288,0.08859955561463,0.166478268606034,0.0179539888354137,0.4682295679906388,0.1489049517360738,0.5106690075476611,0.0466111997522313,0.2588194695937202,0.3170091860220453,0.202345307618773,0.0292603654356573,,0.1316967258485971,0.3468168846075468,0.148703086203387,,0.1135563561701933,0.3671647473178049,0.1931875047191293,0.6339526853486437,0.2255735626515006,0.1959371635113928,0.0674679752697383,0.3889140064273184,0.0971930344267864,-1.1754451981863359,-1.5215913980283637,-1.3185307695043547
p__Halobacteriota__s__Methermicoccus_shengliensis__RS_GCF_000711905,0.3837150220816736,0.3219147552971099,0.0814282769118773,0.2906961708858019,0.1648314492870329,0.3844634711925285,0.2736175470848997,0.2372071946464084,0.1706095838272464,0.3075674892208596,0.289642704037084,0.2440129934968269,0.1691460393316156,0.2713894733478936,0.0451392421030432,0.2729651757319452,0.4189781295643799,0.4519938416017122,0.2954259927635595,0.3446048534471531,0.2452700927242715,0.1699553607479193,0.4114056911785964,0.1322464506805433,0.3457785698246753,0.0191240987400154,0.3190246309825479,0.1133726769545672,0.5612214764252125,0.1451338390033809,0.4111590553360413,0.2557510959859991,0.2530066200900951,0.1715517186540535,0.2455954790943218,0.1127695481166445,0.6055566039802515,0.1972030142405937,0.1282688103779358,0.3819587319537824,0.3240222415706726,0.1548596901848596,0.3452818133379883,0.0542893225400862,0.316405502343737,0.1877204080104051,0.4414640353762458,0.1473135644569153,0.7990499674912548,-2.1502822698559165,-0.8033953158620217
p__Halobacteriota__s__Natronococcus_occultus__RS_GCF_000328685,0.8917893945015293,0.8646658191226453,0.1024240087367635,0.8557377341043809,0.3572701656348502,0.8310730943846211,0.6241940946258094,0.8500645051904351,0.6694286459792723,0.8581445959618075,0.7407291177128354,0.6880833193596227,0.1293861795469594,0.4083924112903284,0.3775515953486695,0.7457961668817286,0.8634691899403992,0.923004097361239,0.9407245045080116,0.5676029277849537,0.7776309786248151,0.5792999323794087,0.9346310646505988,0.2451459772699471,0.6459001352484208,0.1178936689816127,0.9282063330566817,0.6576595003968038,1.0,0.6925860109834695,0.6821381056533345,0.420118563620317,0.0971217748213339,0.5286610287563298,0.2431700485786107,0.8455585134339318,0.5918234155427076,0.3207792517306026,,0.8612223292183776,0.8549326866374749,0.1924406317248428,0.6635617058372705,0.5514664773647583,0.2406332842042001,0.0909920893451043,0.6898382168290812,0.4304923624398167,15.297711879278262,-5.145737381854004,-1.9493244776314878
p__B1Sed10-29__s__B47-G15_sp003660975__GB_GCA_003660975,0.0693049580269659,0.0563507300829965,0.1109223925723519,0.2036090999570647,0.0115711716989998,0.1961047801301665,0.1282650463999662,0.1056141686720611,0.068969101491481,0.3477816013656276,0.1290888244595307,0.0395697982690405,0.0776380255453094,0.0146575440980514,0.0790438036202345,0.1194012623701043,0.0381740160650873,0.137405287702852,0.014372391847334,0.1720860055219251,0.0373711088125267,0.12554398631299,0.2443069936155108,0.0103248900422264,0.4032992852524267,0.0416555280295386,0.2392346796232276,0.0829757303921301,0.237615104870179,0.1305655240896241,,0.0023308747742459,0.5204033206488742,0.1522567377218072,0.1903242670590945,0.0724230102434235,0.496144089765741,0.0672326130137003,,0.3182901676551084,0.1172479063455416,0.2391570029590166,0.020578935197241,0.055561220863466,0.3155768033020047,0.0798909749504133,0.0796682818046805,0.098149112297979,-4.468589229293918,0.4480350813945956,0.14685779845773586
p__Thermoproteota__s__Caldivirga_maquilingensis__RS_GCF_000018305,0.1115369203885715,0.1767003476641852,0.4149622864170727,0.0177168919357149,0.0163282695001264,0.5725296426380965,0.1063563794352027,0.0056697764259859,0.218518816784717,,0.0477627509159163,0.157010214122906,0.1165698954342052,0.1296780585518815,0.0682399391747087,0.1611330095406599,0.2428475418984156,0.0817177853507211,0.1262662006853501,0.4747496585241005,0.2363575020710413,0.1446925743706114,0.3148215149916289,0.1470547697549754,0.652610002607916,0.3266348885662542,0.9790599366327304,0.2348740970958612,0.3027757126996913,0.4666299911880842,,0.4748378693460223,0.1875628977394539,0.423046720906113,0.3160928755416998,0.1851418079664921,0.2603347556690644,0.1400063587444708,0.0593520430449362,0.2645266400119851,0.2898491127357989,0.2255860791695348,0.1036142841264032,0.0725849491311525,0.2704818618647085,0.2215737368122885,0.2064122982935101,0.0504716472056073,-0.6807972340737256,2.2757772926103597,-2.6564260379533082
p__Thermoproteota__s__BOG-1369_sp003164815__GB_GCA_003164815,0.0780044194618717,0.4923130921029792,0.0286722265618541,0.09916152227707,0.004239147396255,0.5467751422003211,0.2002328009316709,0.0726696557123233,0.0138666149019118,0.3198868212086941,0.0888265520281554,,,0.0421488038314292,0.0665379813680395,0.1008791864432346,0.1763279571924737,0.5059764334802033,0.0435170743798246,0.3750584415833531,0.0944254745772793,0.2294469209201452,0.1563271255880254,0.1467689257896711,0.6348060901180544,0.1774167854640568,0.4043280393816736,0.150960175925181,0.3826172875444694,0.0236967217856142,,0.2207741234926054,0.1580386046748999,0.0824038825312791,0.2959921865237875,0.1169008366530456,0.2741125462156842,0.1386383573215008,,0.4809368678240834,0.1859345483759749,0.1677023772126813,0.3450892530081464,0.0625177161780367,0.3412986511377126,0.0936153587688107,0.2483304403926378,0.0529387593574489,-2.0645189132897532,-0.10655491023240701,-0.13817376503508963
p__Nanoarchaeota__s__JAHIVP01_sp018816335__GB_GCA_018816335,0.1936966175547206,0.2196854494148875,0.7380259491269071,0.0494881105033407,0.0138021909606237,0.953290598517596,0.152391867582582,0.6477240460556002,0.3489139419695642,0.8326383362351911,0.6862938749986192,0.337878171327655,0.6281785698438754,0.0410503735564719,0.3148231737714474,0.6930774824229995,0.1051605276824381,0.2671167456593356,0.7721224403056636,0.2417117052517633,0.4321895459750224,0.2796419419196257,0.3902635976272227,0.5152729615265981,0.7431282371482866,0.7112173229602312,0.5765223366951288,0.1376190056929424,0.6747052165555629,0.4674384854598872,0.1114149619374221,0.4099603038798861,0.4291548726224839,0.5054560580502232,0.1990503047617267,0.4440894660916307,0.307606184678703,0.394643887827533,0.5007558980515744,0.3836456616190315,0.6169521836397088,0.4381181454169232,0.2206964893721943,0.3904941132238423,0.1283495886576412,0.908188559435801,0.549838256298646,0.383090873460674,7.050108204059721,7.779821092859206,0.4192615582205407
p__Thermoproteota__s__JACPRH01_sp016190055__GB_GCA_016190055,0.0947257771211594,0.2221781833896066,0.0765425674884122,0.0645484338412918,0.0247921303763793,0.6197836242156712,0.178667867562003,0.04943280096591,0.0657786636048191,0.2605768903771434,0.052690325503244,,0.3224936170568714,0.053712871106542,0.0449279324537245,0.0911281721897266,0.2060046005170865,0.6417520885479642,0.0109539120681844,0.4296519219991043,0.1157135795166216,0.2308417207313491,0.1481914954254752,0.2563150191956123,0.6871895605834564,0.1931509984154624,0.5185186286236212,0.1969803017858654,0.2643823899250108,0.1057856916595154,,0.1372336275330301,0.2098636320827267,0.0950667421811102,0.1250263325092181,0.1491056478579043,0.347456649907893,0.0858493695369708,,0.3568759103105815,0.2802842680040524,0.1928622258400744,0.253411455557842,0.0993228253531318,0.3712464715725725,0.0576200767509069,0.3233095847217448,0.0408537658523639,-1.9435424010479438,0.3296918930796544,-0.31547188396532466
p__Thermoproteota__s__DTJL01_sp011333845__GB_GCA_011333845,0.1405863523169353,0.3349199965604931,0.0435639753289885,0.1247994317071337,0.0029360521609145,0.5793226560307032,0.1844102056812665,0.1053741988423183,0.0502356154828972,0.2496283936971584,0.0685161343689441,,,0.0120172201230714,0.060047470834053,0.1200612592349773,0.1706731069250005,0.5907297639623252,0.0201377127838975,0.4192065989246038,0.1029448381149006,0.1987157785773904,0.0974875468522381,0.1757314935497445,0.6992896022751771,0.1781474936849338,0.51472674816854,0.1756567803831397,0.4496431204996883,0.0852893531982177,,0.200800560357855,0.1852930664904649,0.1039842625621751,0.0421482875428198,0.1747109728201236,0.4783329893471714,0.0739457870936518,,0.3542389243020059,0.1420861280828771,0.1933151809847927,0.3949524389226288,0.0682623461739811,0.3756242131051895,0.1032242550918809,0.3136863845312984,0.0038770151328118,-1.9184462584162698,-0.2982014063083958,0.36912721736092363
p__Halobacteriota__s__Syntropharchaeum_A_caldarius__GB_GCA_001766815,0.4930335726140395,0.2889668062242563,0.1204931113442316,0.4215484265706514,0.1496558494785179,0.2923270022273712,0.2678056500919544,0.1058786174357278,0.2301638634437557,0.2356936177504787,0.2892734715045852,0.305510352750509,0.2750336695789827,0.1780237325504048,0.0992605147316272,0.2162437416536898,0.4042667849612505,0.3475622191561981,0.2229702403804804,0.279485243853191,0.2637430133868944,0.1707195060546384,0.2575920065636499,0.094829795561961,0.3648862597569447,0.0145590223891166,0.3162499994246575,0.1118798941688928,,0.1510926081809539,0.3988543219223742,0.2026420686853517,0.1804811869104699,0.0431941030114963,0.1437400026336021,0.1744947578224016,0.6493685257847286,0.1574946558314515,0.1371940931712939,0.2451644426163413,0.3118689399535392,0.1435850696402821,0.3292975159725143,0.0845803556032906,0.2382758852510428,0.1322936361340499,0.3007653767054999,0.1217708669786981,-0.24457500584397107,-2.665940359649437,-0.567918106582761
p__Nanoarchaeota__s__JABJCP01_sp018668595__GB_GCA_018668595,0.4614678798531724,0.295002878798468,0.5937546375793632,0.4302676131877059,0.0456500159461579,0.4689791224375241,0.137546700802391,0.0424719413072845,0.013175273746351,0.3796460657673959,0.5028123526134902,0.7130721516013162,0.23061522076895,0.2220003345676217,0.3162739693628907,0.2964968257623779,0.1504327513796304,0.7374728223746863,0.2730331958516751,0.5434755135134789,0.4529434379274519,0.1002201118479106,0.5042010767353741,0.3730339974479303,0.3946931984990965,0.2559144966509131,0.6328983064094679,0.160794560621565,0.6267493308772754,0.0705631192937555,0.1034861414830612,0.2665959182553639,0.3023322930898446,0.1463451833395068,0.1231780445549203,0.667333206684584,0.6427749421609397,0.3053997776214765,0.1890662925475281,0.6263180118667361,0.1346151808710538,0.172511191725833,0.3009952344696002,0.0608295548053895,0.3255514865892794,0.1403926518886313,0.433237908829783,0.184089183030514,2.7344481489386343,-0.3475348443409118,3.648814869335228
p__Thermoproteota__s__PALSA-986_sp009781675__GB_GCA_009781675,0.1731072622184084,0.0729975950764923,0.0654997346294568,0.1247380224580526,0.026288127880793,0.3435648267883019,0.0761438584415623,0.0120732819409393,0.225136136443543,0.1435083990566389,0.1470828275146707,0.1373629558531243,0.3222557764642359,0.1132235845416348,0.0677545386967257,0.1380378492734665,0.2056608667361259,0.0190129151595068,0.0938071557811437,0.479320439712061,0.0999615459595446,0.1582869076310516,0.4223073752975649,0.181246853692068,0.5254384489908454,0.2227736529599505,0.5588476444432359,0.1560579139399687,0.3949099810674089,0.154195582684015,0.1599857973839603,0.1915916406241924,0.1865127526014069,0.1439233133506135,0.0961360889645775,0.1583467113830043,0.4003441793910712,0.1920296517817883,,0.3889489378763833,0.1906155132987113,0.1344644186370882,0.1476665226972558,0.160152178493912,0.2915266415987465,0.0521877594459263,0.2794494235560473,0.0464488893614832,-2.239607617056396,0.4831639501695776,-1.4419109070753184
p__Nanoarchaeota__s__JAHIPG01_sp018894775__GB_GCA_018894775,0.1451862411428883,0.2212367456869719,,0.1965185918526923,0.0679129303818921,0.5219223611342995,,0.0612788116785985,0.0239477014035585,0.2495105533641816,0.2253149991285803,0.6990136157162294,0.3837015726122382,0.2392380971311594,0.3316637424508855,0.239097551723035,0.1133479433726964,0.2163564120886867,0.3100212061631362,0.3705208154775325,0.2067439985726925,0.3234551383190202,0.4194020838883289,0.3061824756496724,0.3422608341476719,0.2397029299009201,0.5691132987623374,0.1972537624200114,0.4918789003336347,0.0893575986416214,,0.0224911939808541,0.2356966864990539,0.1380363941303669,0.1331261954344225,0.641239092623848,0.4584926213379949,0.2723056942134682,0.1460089277197055,0.3783557609517123,0.1248863543443803,0.1724941119719766,0.2414585982861521,,0.2414063732063745,,0.3122931467260023,0.2321630231522865,0.6308413187664292,0.2824565324409497,1.7666880099373068
p__Nanoarchaeota__s__UBA489_sp002505585__GB_GCA_002505585,0.3595207494544025,0.3327341078944388,0.3418773223473759,0.2853759928028287,0.0192694574697112,0.5014421631854544,0.1424188926603571,0.0067188956649479,0.038791169368321,0.3658692450102763,0.2895488448329724,0.6337685686636593,0.4268740490129955,0.1871742885792431,0.1386364154421957,0.2597775347411692,0.0950771406692878,0.2993489149848189,0.2278008205844352,0.3006335467454152,0.2274530689428778,0.2574941528852185,0.2750321511772505,0.3619524765851657,0.4618009991587006,0.1782759338621742,0.4925812844913755,0.1121097468285368,,0.0725036262171542,0.1286144667592121,0.0662456838578862,0.2290956772750185,0.1790078268466893,0.0462324735994423,0.6554682646922476,0.3983232695063458,0.2148821902722235,0.1777780479254753,0.3705289255368864,0.0957288008753705,0.1518918300214021,0.225397470192172,0.3357438823341208,0.2279402728441238,0.1718850401536852,0.2953524296596038,0.2858828947394191,0.38040021305219035,0.39342575658258333,2.2210239763151454
p__Asgardarchaeota__s__YT-063_sp016840065__GB_GCA_016840065,0.1787833738281334,0.0264540076764951,0.0514575231661247,0.086433280794918,0.0192802164246111,0.335675342694105,0.0872841890589053,0.0915312855843841,0.1545155219556584,0.104895248947036,0.0786064093707858,0.1625060399879835,0.4202240446321262,0.1765154146028347,0.0371840134276097,0.1847909324467939,0.2967670163913259,0.1541386112604011,0.1037524976066113,,0.3196788343498601,0.193528780742497,0.7203715429235461,0.1517987557720715,0.3362040738302987,0.3684392570235696,0.569261410930231,0.2543325914518298,0.1729481645881934,0.3214446913037795,,0.2558281702005961,0.1958686290217726,0.1945084719510668,0.1782550740987016,0.0677313241465621,,0.1523709131932875,0.183629171090061,0.2444794671578924,0.2306705482942376,0.1466735075867598,0.1379084242851738,0.0403465564009694,0.2552791094507031,0.0543973423189369,0.1890424848070868,0.0680429856917949,-1.614522961162674,0.792322843006359,-2.6718404810039362
p__Methanobacteriota_B__s__JAFGGT01_sp016930445__GB_GCA_016930445,0.1133050750843901,0.2666075752444325,0.1175159274958903,0.3856500622528769,0.055996684148444,0.0408130593941668,0.0865425247005297,0.0987203349304494,0.1490580749030607,0.1600471053352789,0.4124958228111974,0.2235644413687897,0.2596649410570036,0.0377218004949771,0.0809160102924351,0.1279003893389365,0.2407918735553094,0.2619048287258506,0.0938686882199642,0.4513488684170504,0.2524973564123478,0.1075122329616886,0.252780128565833,0.1348617211001404,0.1473442624599947,0.1395071961745622,0.2599256265344689,0.1195433635006228,0.2071505590003615,0.1416551375193687,0.0955884391722653,0.1623634700168669,0.1972101395189647,0.0112605085324479,0.0763672655602694,0.1155786802501363,0.3939517389859294,0.1383234461044263,,0.0603877573590948,0.1585875186824194,0.1385789636587471,0.3633197004479747,0.174300277474763,0.1084674234813452,0.0704116601842193,0.1920614204902106,0.1118474388738005,-2.94351412146874,-1.1782686582480264,-0.2916692666242418
p__Nanoarchaeota__s__JAAOXT01_sp018221045__GB_GCA_018221045,0.0293649436295306,0.1266285137054792,0.0782352970231405,0.0847446070528641,0.0478983181313017,0.1787935422577407,0.1100060068188837,0.1400403145931634,0.0988291180095577,0.1820070187739421,0.1647409558431509,0.1726497712786137,0.0766404409772031,0.0486958638213923,0.2150928670625713,0.0971283464670542,0.0873534476929537,0.2067225581550709,0.111843740227073,0.0325587216028709,0.1632380445215574,0.1679631795465297,0.2466716571171058,0.1472790901674448,0.1173715221663578,0.1195237006753299,0.061459778601966,0.0877517593913596,0.391593080016118,0.0440453325046024,0.1147233674398924,0.0560184696726219,0.1530619102472686,0.0645230986147872,0.0049971151161287,0.3062020047252599,0.2485266607539186,0.1048905219411082,,0.1122947452902958,0.1218503560992629,0.2151892095592668,0.1325569618474249,0.0575524959494986,0.1475361383828814,0.132182451179164,0.2110585684013774,0.2331912331528239,-4.0593329803303035,-0.3142081474982708,0.3878866447615971
p__Thermoproteota__s__JAGTQN01_sp018396395__GB_GCA_018396395,0.1307159283565702,0.1314921593213278,0.0633357756260928,0.1287732673989641,0.0104561327047176,0.4990922612888496,0.1210534697832847,0.1103302038212089,0.1629863098191182,,0.1788884553394331,0.172519014651899,0.4643590604949524,0.1493163506591327,0.0708764172010091,0.2039923523741524,0.2104929508354255,0.1831219193470134,0.1632917213093568,0.3937061008579668,0.1018484009836902,0.155046805582735,,,0.590965418772384,0.108147447540765,0.5451315830463944,0.2900575112207758,0.5146362426070908,0.204366982911191,,0.2098094962698939,0.1432445160818397,0.1128270932190654,,0.0406435497147233,,,,0.3323110361863023,0.3265361540866758,0.1944015532163162,0.1582546390391197,0.3816853509583086,0.3679038314625228,0.0612959496693455,,0.0422494350679692,-1.0510218879346682,0.5086269819184327,-1.6265263578086548
p__Nanoarchaeota__s__UBA492_sp002688315__GB_GCA_002688315,0.3121001590428728,0.2517451352639198,0.6316788903351023,0.3009314678050626,0.0275650547884639,0.5333735482364106,0.1424248187603793,0.0215880313391237,0.0567043350683629,0.3645704877728793,0.4406151292288641,0.4366491725730575,0.2043805996802543,0.1155866114357225,0.2409467103221303,0.2424103209476283,0.0940162798608977,0.4008067066789665,0.2081423852635644,0.5437080982647974,0.3534482436458127,0.2168391624437381,0.3318608863985534,0.4070420181725821,0.418202850496481,0.2003903766082934,0.4886148355525697,0.1349661514744428,0.3772595022190718,0.1008016701371544,0.0524024195762001,0.0021742511552175,0.3062131809249922,0.106910966308011,0.2146599876810028,0.6425888238979052,0.5900022193675588,0.340490640612922,0.2005057629252555,0.4428596448513023,0.1241999221867634,0.1204122531602269,0.2812685108011254,0.1564338731078684,0.3205666302852346,0.2709017376317848,0.3379383456810167,0.2489178163430156,0.7875374813559578,0.7142854488400433,3.3765273300496412
p__Nanoarchaeota__s__WIAN01_sp015519985__GB_GCA_015519985,0.3592446741203737,0.2219237937526751,0.2392299622962609,0.2727789892696532,0.0097656729414879,0.6540156935046948,0.1360565414773425,0.0091344727774293,0.0451351332938229,0.3409299173859887,0.3770944545313207,0.4144115623336429,0.6487061955514091,0.1344683631813502,0.1421368336426225,0.2654296365378321,0.1370516854871776,0.6063296063743387,0.222344302090541,0.5701635807218639,0.3508655749190367,0.1959808228878035,0.5278634837598339,0.6567471726087272,,0.2321367358883409,,0.1302033928866213,0.3564329261364443,0.071270317209056,0.1726615820743006,0.2455294587705899,0.1989005946932173,0.1785131216815933,,0.4818860815275482,0.5323033898546817,0.1589036967658028,,0.5274111928567842,0.1488681956046145,0.1415007041379127,0.2203548620170758,0.0530177912474693,0.3908573180737155,0.1324656209928941,0.4059146299536482,0.2467279033728782,1.0094964805280904,1.149279958905069,1.6784077839659906
p__Thermoplasmatota__s__VGTL01_sp016874675__GB_GCA_016874675,0.3960022052516197,0.2091084754669728,0.1696915757949644,0.2215968886667116,0.1455011723849092,0.2497375156830211,0.147349775229575,0.060091844249603,0.1593846665136349,0.7803262088210772,0.3802842243797557,0.1044416281074589,0.1307321786058959,0.1265578948277322,0.2861837828008671,0.1631949464179763,0.3097016977014002,0.1006448206172528,0.2788640762630973,0.5657333826456665,0.2302060979831055,0.2094845781394977,0.1992592204417861,0.0932082927388926,0.4316797730751427,0.0362936314950417,0.3801236516869654,0.0806930024161827,0.6163939033223682,0.1518178439234658,0.3444872248346375,0.0812522519394266,0.1781765660822723,0.0407323592006935,0.2629458837912624,0.4069506305443216,0.4600294478747208,0.1603876151772566,0.0664324192766297,0.2501474281640166,0.3753960811257639,0.2557087897229155,0.5068066810723318,0.1892452965591417,0.1228849401499091,0.0675637870441761,0.3966146909785708,0.0677650132399844,-0.17977313107202372,-1.8273084250875493,-0.029066973292496398
p__Hydrothermarchaeota__s__SZUA-236_sp002923215__GB_GCA_002923215,0.2761757051586992,0.2198862245807762,0.0956449055172506,0.2812116738910648,0.0700111232465927,0.1048983710896345,0.1042278674970825,0.0594119783007595,0.0920406635334527,0.1648285294484669,0.2284191387493359,0.0669961357999279,0.2190265477039685,0.0081888972395281,0.0898336822913401,0.1318097862481468,0.3043243872910998,0.0729889916658367,0.1226252738806198,,0.147530946565094,0.0671236637737221,0.2256061479723301,0.0450686402340899,0.2860185535651994,0.1187610916830116,0.3247650577998889,0.1066030360673158,0.1768273863590989,0.0155604476964672,0.1637306769732659,0.1385820875141236,0.1081040746059739,0.0875935560221164,,0.1814302919320297,0.3280836389405585,0.1439648462302705,0.0504031982230036,0.0424699901761614,0.1618137976383567,0.1037222794346588,0.2102433434539635,0.0515282934243965,0.0657204276889785,0.0698500888202809,0.2203974382294892,0.0671815587391221,-3.8988242777790676,-1.3001926859245607,-1.0751346821451806
p__Micrarchaeota__s__UBA8471_sp001871535__GB_GCA_001871535,0.1093196756185645,0.1033193231911373,,0.1796093913579334,0.1130255370826008,,0.2868361931951342,0.2007013207138829,0.05850970163126,0.4078209605267295,0.4513944699461046,,,0.0275145163706491,,0.0743728585888778,0.1923261411833986,0.3346334802514017,0.0341614199759136,0.3743994933200863,0.3064379077115985,,,0.0334159412028227,0.8492744894222419,0.0873625567014709,0.427389367910187,0.2014558579147804,,0.0892231975523587,,,0.4138100645980856,0.2941405447267233,0.3196175495318523,0.0702164001010576,0.6394710432855312,0.0656734337181684,0.0340774867997119,0.8657767949147112,,0.2575943461638521,0.7165548932771388,0.1053677786410953,0.473977234267977,0.412969457539973,,0.2534478491775951,-0.0491348104150046,0.6238577418431823,1.6950852149217324
