Unnamed: 0,COG0016_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0048_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0049_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0051_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0052_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0072_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0080_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0081_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0087_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0088_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0090_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0091_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0092_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0093_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0094_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0096_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0097_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0098_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0099_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0100_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0103_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0127_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0149_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0164_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0184_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0185_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0186_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0197_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0198_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0200_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0244_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0256_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0343_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0504_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0532_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0533_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,COG0541_all_epi_gap10_keep50_arc1855EuryaddID.VAEtxt,PCA_Score1(0.3856230825076798),PCA_Score2(0.11015074520180886),PCA_Score3(0.08468568818925014)
GCA_003649845,0.2878199719823449,0.4332074120841299,0.6044360505065658,0.1668566255934879,0.7082276288556663,0.389930737432382,0.5280510676346815,0.5942839104315576,0.5940373027750063,0.3148437592290551,0.5348613521473085,0.0717850991579808,0.5145594698662986,0.4805587016857844,0.2890707010703719,0.1084135652430677,0.1470096384194179,0.1304522430466525,0.430105383206861,0.2214168771320854,,0.1079080920982198,,,0.4284307017975267,0.6311930295212252,0.3943345091455595,0.2345834376807141,0.2867442555252589,0.1478751961014534,0.186539487006455,0.0911649728774557,0.5628680790458923,0.8057009138906334,0.6628244452327999,0.41303571963047,0.4679931063613257,0.38482806153358085,0.2895299621150659,-3.027996464786202
GCA_003649915,0.1388733989298045,0.1788730760865665,0.1600778433107421,0.119400470586836,0.2506295991688356,0.0111732944473194,0.0919409467612088,0.216804462754795,,,,,,,,,,,0.1358858545357998,0.3357632262022323,0.1475504711102539,0.0508240820052601,0.0957198762060709,0.2148786449151109,0.1018887205435089,,,,,,0.02342838555454,,0.1203479828231014,0.3265418021275647,0.2037668350454872,0.1895479649409509,0.1138077789523408,-3.5190390578160593,-1.123279111407541,1.7058701602810258
GCA_003660555,0.1047420720979885,0.2228211147088487,0.1941588794737251,0.1434223467159687,0.1735335806990093,0.0924494924639997,0.1803606338605898,0.3628720451054548,0.2342129936593326,0.1265712165386846,0.0429900484374898,0.3776234413326197,0.2636285494692194,0.0827615013024416,0.1667833884909693,0.1728539092467474,0.1179990454126366,0.223367108959814,0.2286870020110217,0.2428131863286477,0.1536527904575312,0.1234382346170517,0.0523191119392985,0.6788134421034165,0.2646674755004389,0.2387285492804854,0.1926563878144203,0.2707402692192731,0.2649084519091569,0.3963860401793815,0.1355100017776757,0.1664317594261223,,0.1869452120407107,0.0862982567663991,0.203233594017467,0.0727492641556204,-4.470518583135312,-0.9643253668665671,0.015581205550740893
GCA_003695745,0.0480948919374705,0.1683023022206318,0.0184389694944905,0.2014691256955008,0.1825880334099389,0.0701371549872352,0.1379833619145096,0.4097717412543769,0.1720757400298077,0.1591339296784023,0.0514313658103243,0.3114401872726394,0.1468518166081347,0.1121326719063353,0.0978654326079178,0.2359191945043543,0.189994885768953,0.1766490102069879,0.1863109050682263,0.2504991160332694,0.0562837419659184,0.0710097786894923,0.3443036642721932,0.0466542652187075,0.1451655216462245,0.0920290748659742,0.1704275945421806,0.1345098728006623,0.1677422765395034,0.2304606134542164,0.1212005773183559,0.1274687241648255,0.0752005412141378,0.3168477759624528,0.0674877743027379,0.1901596780066512,0.0985412424055902,-6.085098207150536,-0.8541000540225531,0.23010124163967874
GCA_003841485,,,,0.5769353062900401,0.8905745863473593,,0.5480666453494697,0.8319012677872817,,,0.7554295572007396,,,0.8723732819171222,0.4825491597983558,,,0.7720824812420688,0.6592207422887599,,0.6584158351198548,,0.5663182065385983,0.6965007303615622,,0.4746849365009484,0.631248585349307,,,,,,,0.6917538069452894,,0.573630609029157,,3.4916379660843977,-2.3128269178299234,-1.1012987803751995
GCA_004099695,0.4132339492322553,0.7133637788216473,0.2888845164985235,0.2348387305640453,0.1831297420308733,0.4540506892783429,0.1006561926124999,0.1402030062457119,0.2270833733547447,0.1511531089118095,0.3220554954947923,0.151739665551801,0.4019657658339615,0.4354321689712069,0.1771695218256343,0.2184508531317314,0.2896430569429413,0.1236426910169406,0.1580364673879188,0.1738643394677462,0.2470965649738408,0.4593419830634788,0.7019524360430761,0.2385987593025116,0.4732852635522069,0.2662834711039569,0.024868669888377,0.253923151731677,0.271671630962955,0.5469995051978856,0.465317187558299,0.2911932146777395,0.7059660701350788,0.4298169727215292,0.8339577883323293,0.7703932261284395,0.5752354523230067,-0.6330788549309216,4.38113575048127,-1.675761031830157
GCA_004212075,0.1553553897816574,0.3812766116662991,0.1240625527863592,0.1262477150479509,0.1027890758949185,0.2125189214492985,0.1138676489785502,0.1951597778533531,0.1801675679493285,0.0678790011000772,0.1676525630606259,0.3615411839129289,0.1456799393134614,0.0158515192651182,0.029812224491798,0.1780159684917329,0.2176615985074914,0.1289717282267878,0.086851833543413,0.0679042927096794,0.1045795433481539,0.0700132858936777,0.2668200017612658,0.1563577304842823,0.2172859754161902,0.1477117944203021,0.1632863405520232,0.0788836127828008,0.2727387438058806,0.2394278700363634,0.1514712076649002,0.0769974266301227,0.287823300662881,0.3421835862301934,0.4321339779453975,0.3084946169650964,0.2446920452365698,-5.581712127475164,1.3389776513498068,-0.4673998369730815
GCA_004212085,0.102466366431616,0.3158527064629296,0.1033583024133848,0.1122272526623083,0.0634593739490564,0.2451934821206549,0.2292636446364298,0.1592782240157251,0.1308812240425116,0.0867095757748697,0.1880632928465085,0.2590660390294659,0.1740332858008373,0.0617133242819992,0.0396304646001001,0.1370724609727679,0.2574604622212263,0.1392582195741948,0.1448333612491054,0.0745929182197351,0.085627392876831,0.1008758650418353,0.3323099070476769,,0.2836413067468178,0.180546778711493,0.1355885861218334,0.0635965155784239,0.348819417929711,0.2609367299123572,0.2060318655917334,0.0850188099636405,0.274346679333563,0.2266986381102304,0.4037359159041009,0.3571085142682434,0.2528070022773825,-5.227445834547365,1.5101984094017387,-0.38289203024371204
GCA_004377185,0.1642605124927107,0.3700976967003679,0.3527035609289004,0.2911412950416692,0.3185014672077729,0.1450247218716665,0.2109378803121589,0.2679312555611213,0.2118508146346413,0.2899757489718841,0.329742860487124,0.3004471722527997,0.1897942787444424,0.4543099199165498,0.4327005543882573,0.1274917599155795,0.0870576509650869,0.2815523220812238,0.1277212544433087,0.3947239111917642,0.2635153365077027,0.2722848634909264,0.1702942834443888,0.2346938904476079,0.0714475426989041,0.2686531721676888,0.2019392429177876,0.0986036048982697,0.1099510311458139,0.1541657042185457,0.0956462690977912,0.0770799584738533,0.3386825421353663,0.1937130463682539,0.237353605303758,0.2876880690766757,0.0992740200047024,-3.9354366116061437,-1.53049321654911,0.19186669440775045
GCA_004785955,,,,0.4713019938034377,0.5614854975933498,,0.4541546486265658,0.6401111951932914,,,0.5407303394788977,,,0.4510013002760962,0.4667145132773366,,,0.4950239707010337,0.4731148313605722,,0.5453579891411922,,0.4697912648265482,0.395418404297953,,0.3257140381293438,0.4547816964454113,,,,,,,0.5139044121248368,,0.3189527809147695,,1.1455023220122575,-1.1592738616424598,-0.27004460543913883
GCA_004799665,,,,0.5182363949756907,0.3936597963831013,,0.4512740700512693,0.6104137073266479,,,0.4897914757727855,,,0.4546127091598675,0.4521879994579585,,,0.5437089880197326,0.4761160464402323,,0.4345135641908223,,0.6008534725762238,0.3634931702564579,,0.2837365637917606,0.4165477511883597,,,,,,,0.4822457494713625,,0.2834164407955649,,0.8693226293104227,-1.085066347553439,-0.2701053924444259
GCA_005239175,,,,0.511860699557789,0.483497872510406,,0.4305197308026584,0.6263000427944555,,,0.4509908858532771,,,0.4206069756281324,0.3671749843595724,,,0.606503452317172,0.4227398458861268,,0.4427330584227763,,0.6466293676218869,0.3443555807142367,,0.2723164870030734,0.424244095239949,,,,,,,0.5328198168084618,,0.3530027295319196,,0.9148098068551989,-1.0039458269963608,-0.5368543948015002
GCA_005878375,,0.343214261905261,0.2467335780026859,0.2969684683377949,0.4189462107069894,0.0327898491363274,0.2623921255102892,0.250444930045417,0.2710645993728469,,0.3686373147901135,0.2414722975718255,0.3131794266851096,0.4372033277394489,0.2965274599311227,0.0954840673385766,0.1429430997040007,0.2667705062267787,0.2749160007130402,,0.2240066110559478,0.272089687941405,0.1313330567889409,0.2200620725692239,0.2496469589703287,0.3324388274791133,0.3626906910165354,0.0656147802280527,0.0279285882888924,,0.0516434908374577,0.0728324196521072,,0.2588776942769807,0.2037832940773401,0.2741298031302799,0.1726643824441278,-3.196774159810618,-1.5120060771000619,-0.14931390763300562
GCA_005878615,0.1256625157861511,0.2630260667617068,0.3834555213464914,0.3325657551817476,0.4373819236768604,,0.3272428470871467,0.2866537152210824,0.2077220782788951,0.2938682817436754,0.3319642218634955,0.2630061375827375,0.319569030793319,0.285426628070333,0.3446926467925881,0.1298843054991605,0.1419658314157385,0.3003978731588742,0.3369669559683167,0.4667356783739038,0.2066595313047439,0.3352946026064005,,0.2332178669486601,0.3263641126555899,0.3309013820997071,0.4242239685696318,0.1695259226969848,0.0953490007766255,,0.1197296451540494,0.0312251805175792,0.2953788351321295,0.2390321107231142,0.2157275033877888,,0.1647714810509976,-2.4621325663057103,-1.5459975982623735,-0.1860648869258818
GCA_006543045,,,,0.937681896198526,0.8788938695563263,,0.5541267643867825,0.867378017181233,,,0.8029498744359888,,,0.8487532960774626,0.4955615558073594,,,0.8343824605991265,0.7148536145623418,,0.5954415743940227,,0.5707547773349111,0.6646427863277686,,0.3663349745287162,0.7426017216568328,,,,,,,0.6565206747962922,,0.5441292728594757,,3.851014183528052,-3.0315532758003765,-1.0916364220142956
GCA_006861655,,,,0.4895391601614127,0.6913188470874002,,0.4290438655287262,0.6125171156676357,,,0.4662775019542234,,,0.4815551133185337,0.4268633939778453,,,0.5609392777869626,0.378345187183477,,0.4668784100182295,,0.7485994053341781,0.4042303916620802,,0.2593387326083646,0.3791949744810868,,,,,,,0.4263827174052171,,0.2755955582538818,,1.0612589003611392,-1.187966843981853,-0.12335615245028013
GCA_006954405,0.4079166231921938,0.5907790672504052,0.862609400331919,0.5526495915817711,0.7718309545773732,0.1569672538504101,0.454892910231683,0.760785239380747,0.6807898258444876,0.7469215487042001,0.4666655797423236,0.7541848904465256,0.5924884045223482,0.6927666738161335,0.7192235547497405,0.1393893671372682,0.4199032402010736,0.6434070826308937,0.5473854412912567,0.717494695091395,0.3454386169167096,0.5810660115097984,0.1625526022911839,0.203507430787167,0.2543572911095557,0.7544983798370775,0.3323422830340658,0.6854809693791127,0.3879244557389447,0.7782172385828788,0.7037957920166241,0.0984778010531428,0.808168542689083,0.214938668114053,0.7680126503839639,0.369979193651079,0.3358480092849241,5.201026229269139,-1.8146473354922952,-0.16771101231095845
GCA_007118075,,,,0.3919137920453879,0.3195517395818879,,0.29779582754119,0.4061517502048935,,,0.3672514973567017,,,0.353447523871806,0.3331287999322985,,,0.355408057777579,0.3248219415899113,,0.4186841116092463,,0.3040266000709306,0.1936645267577391,,0.2168790716359819,0.3812314432345188,,,,,,,0.2785414100604603,,,,-0.4825762427539864,-0.029735940885813904,0.357005235654255
GCA_007118975,,,,0.3702661818553192,0.3762990847514317,,0.3677773263019498,0.4220445520811022,,,0.3755014957805991,,,0.3863150706342081,0.301169314870717,,,0.4388498949488351,0.3516349697935842,,0.4093645506405253,,0.3160564560938364,0.1881553374713855,,0.225668940043353,0.3802816494780585,,,,,,,0.3104100906904543,,0.2338083290394985,,-0.3405568793589024,-0.242176056874738,0.45656369420551346
GCA_007122875,,,,0.4328515537380907,0.3792841441224499,,0.4015286903329762,0.453573343809123,,,0.5796050494435621,,,0.3571001427678149,0.4269361666162402,,,0.4215422197364159,0.382538776088843,,0.4100697796997639,,,0.3347801590788172,,0.2302431473612055,0.3899342589257126,,,,,,,0.3961700328086306,,0.2649161000564289,,0.18111115200547215,-0.4936889467063119,0.1989909286206664
GCA_007123105,,,,0.3196793365046594,0.2981963153892873,,0.3798985263117182,0.4757515362820849,,,0.4355668372099174,,,0.365628679178572,0.3486022869967479,,,0.4036821068273429,0.3337274476532732,,0.4079501676671357,,0.3278426070135888,0.2078553672371862,,0.2424351922279376,0.3856768989556593,,,,,,,0.387464309282915,,,,-0.26412050399326675,-0.06934734559145941,0.12749620610447784
GCA_007129135,,,,,0.4250337406218031,,0.3772725619545316,,,,,,,,,,,,0.3328338325210933,,0.4192973165577346,,0.3904153079262866,0.3737361088358108,,,,,,,,,,0.466629528847103,,0.2618912227803719,,0.03585046110160149,-0.10523432434906121,0.0208911402748752
GCA_007833275,,,,0.4144456355426695,0.3890923638212425,,0.4434004199394705,0.641787784785471,,,0.475198196576996,,,0.4511380738617213,0.3804659653729795,,,0.5271364944102037,0.3577133717962242,,0.4604965479017981,,0.437553861659985,0.4225136473070655,,0.251878819302515,0.3629162818862456,,,,,,,0.4439063435638413,,0.2483120166659107,,0.4873669784179627,-0.8116447727745925,-0.02966457269384914
GCA_008297865,0.1554059447629105,,,0.0802516384490147,0.3808150000849329,,0.2059238600227994,0.5903705580379784,,,,,,,,0.1074994194226912,0.1130573267249015,0.1187998324029841,0.2281271829443153,0.1969923472064744,0.1127249933956481,0.118227308947929,0.1713891806690504,0.360397428067125,0.04176037880317,,,0.1354849595143913,,,0.0156357879430117,0.0538251503398892,,0.5734348919387526,0.3788026446800809,0.3295220950389899,0.7408560587840886,-2.3404843664223263,0.14518571438771335,-1.8198726917614434
GCA_009217585,,,,0.3306598853861094,0.4530459521395764,,0.4388376094679032,0.5422982668870203,,,0.5675378854919675,,,0.496220323752714,0.4823179775996777,,,0.5498231939858023,0.419070935505426,,0.4593683511433503,,0.4960243648757373,0.4389292919989797,,0.2646687898363206,0.391882015219319,,,,,,,0.5089355503133105,,0.2763014929887202,,0.7360560119949733,-0.8538246767029274,-0.05262242897048921
GCA_009619155,0.4526442132101227,0.3236635744873393,0.1944358896850861,0.1897605490599585,0.2595884551773921,0.3176651710267856,0.1186233588605521,0.3594067327132772,0.1948570109879933,0.4773369339713172,0.1006275131895613,0.3680838287836398,0.1802145158603901,0.7266448814220585,0.0908355239899024,0.2150540072704343,0.1867291468792584,0.2647285418986269,0.337331429026113,0.2499742951150515,0.2647492337344305,0.2289062096557429,0.1719851924090986,0.0830946422620863,0.7820447145013856,0.109706832014013,0.2064487318481857,0.487991397664717,0.2417243218677945,0.4504491675988745,0.1727676534810022,0.4440550744101352,0.2222943768540844,,0.067896872947851,0.2304584906365483,0.0882228377890693,-2.3170356834670462,0.2966701292030605,1.615536311922257
GCA_009649835,0.4281865778745243,0.6080297014364833,0.214451019516159,0.2300477213490391,0.0800315810092741,0.3767036778665428,0.0687860793647779,0.1427356651811557,0.1617523955189624,0.1087483442915612,0.5084894733597104,0.2049403755787859,0.3626584221518094,0.3953710180269526,0.1200761521275532,0.2081866349437808,0.2698551900283727,0.1037231135905553,0.1138594901740948,0.1700792758703517,0.1796923414949145,0.3877125836615091,0.7339589727445086,,0.244725939232534,0.2449167771143303,0.0414343079645912,0.2189775857490752,0.3873654973755286,0.5471292268295743,0.2852950797801596,0.2564196355650101,0.6529863339331337,0.5458009972797864,0.8181307949246951,0.4717119494944643,0.5543841337451864,-1.6656437154541015,3.930829916259169,-1.0978341446851398
GCA_009780575,0.3020420558128871,0.4543069252365959,0.8901399229465596,0.5330868215287243,0.7081456388022,0.1365924188750726,0.4593105381942181,,0.6399403530361822,0.5659341615911873,0.5444774991564599,0.8420099734397406,0.5499780142766265,0.6441137779333299,0.6773148467614077,0.1454390962697288,0.3697315099336826,0.5951246446358089,0.5580707682667109,0.6545006729440462,0.301214371107269,0.4432090162642408,0.1840296114091742,0.1697093325051045,0.2776006424323751,0.7394450132161758,0.3592198940243317,0.6664668215248735,0.3671528610762166,0.6498258249995161,,0.0905004242224515,0.7781988640089896,,0.8230745003797686,0.3507111939233435,0.4147618791915595,3.9902218066127118,-1.4885096189060802,-0.34040490007661234
GCA_009784005,0.2378383565834928,0.6573613391664096,0.2132958082822115,0.2323706855398218,0.1275050813090009,0.3979853776959073,0.0942237897985128,0.1265861896303545,0.2053554855607847,0.1806631675186652,0.3067958592847682,0.1903256922372208,,,0.1527589907129665,0.1468505678435999,0.2460640497752541,0.1042874879629414,0.1382683128181223,0.1332672290213403,0.2549118162008796,0.3852175203048745,0.4269535133549307,0.2384432642060526,0.3743991217237487,0.2277831718465488,,0.2220041635949223,,0.425128828459952,0.3161185848385017,0.3342802085954798,0.5567937972671191,0.2533097704811021,0.6534983208493412,0.3449484956310291,0.4280798267470593,-2.1189953090889615,2.458193673402851,-0.3270215901536334
GCA_009789175,,,,0.5010468798827283,0.4513054747337185,,0.4383094474700568,0.551264427868377,,,0.5651672077162182,,,0.4524891566815277,0.431681842820187,,,0.534078669298719,0.4703954257623789,,0.4830367608618849,,0.4991720840552992,0.3790119233939718,,0.2685895602733983,0.426516103671182,,,,,,,0.4344098546342043,,0.3091741639507919,,0.8890992756608486,-0.986788507620974,-0.08070752186707524
GCA_009831455,,,,0.4772610781266407,0.4838694549696615,,0.4502476936847754,0.5196147328377697,,,0.5526049556259621,,,0.4580780172997008,0.4482534907763889,,,0.5451590458860078,0.3972619718361176,,0.4478750269323393,,0.395427078607673,0.4187153352201639,,0.2604482744468019,0.4403786816543313,,,,,,,0.4538486894849062,,0.2544918150348859,,0.736453184128585,-1.0272571810293953,0.11727938684906657
GCA_009834785,,,,0.9424618399347556,0.8785983147470708,,0.6128926707505777,0.8768995856190211,,,0.6973557594922146,,,0.8511878677500815,0.5192100382773188,,,0.7911513017416766,0.6959930192345758,,0.6840194649086361,,0.6451366720924028,0.7400933255115033,,0.4271416397140453,0.6265494523863678,,,,,,,0.7336964977354049,,0.6420335773256384,,4.029514676835654,-2.7566081040579897,-1.4909920665742522
GCA_009856455,,,,0.5133467061539391,0.6634942670829082,,0.4329161632510312,0.6073340743058001,,,0.5230886220497515,,,0.4840993161271253,0.3501160861879656,,,0.550723335540554,0.3670189780137307,,0.4671974034322328,,0.6273269286147263,0.3666514064613971,,0.2379755972488177,0.4914888324435798,,,,,,,0.5307227201411907,,0.2689844728843691,,1.0664099932428175,-1.1525390640584627,-0.24269371335044512
GCA_010692885,,,,0.416528273103557,0.6081075398308634,,0.371479572457496,0.6127713868397862,,,0.5026274919003789,,,0.450407256955716,0.4085744169647073,,,0.6067267522521582,0.3879634546896424,,0.4572903678944485,,0.6807488799037943,0.3678738543159723,,0.2727439919498872,0.4416989027116541,,,,,,,0.5596366284913304,,0.3730846756152849,,1.0035057812224588,-1.0121329180274625,-0.5024477146091835
GCA_011043315,0.1516642091665763,0.0067248024339312,0.2223791617377226,,0.4074495998745485,0.1839794381737618,0.1587107555980624,,0.2496466529129271,0.1199057519093109,0.3810272075070991,0.1235439010501295,0.3099725762420491,0.1881526235119101,,0.0966864946584057,0.0247024616629771,0.1439509599516318,0.2578308143840794,0.1608089904776639,0.1257908215292372,0.0947462841774495,0.2336311141377395,0.3134827004364179,0.0865027087877725,0.4808956356825037,0.216393750679647,0.0755815247806748,0.1694505922467576,,0.0226178679251273,0.0700568589538049,0.5191825426430862,0.4850974839984034,0.2692896513770503,0.2729995881635016,0.243157908122494,-4.090682589261009,-0.918501686909099,-1.2717564061512516
GCA_011046235,0.1555214980767159,,,,0.4214488641615531,0.0620190096903448,0.3269330261140633,0.3292766782409442,0.2374124421192457,0.1021514429490659,0.3147248226682019,0.4624417334822436,0.4201106012525022,0.6154185646501422,0.5166337916825121,,0.0815393660357589,0.2727167362629239,0.1827856159811745,0.5037195905109192,0.0944283150618684,0.1813667842533693,0.2751389949385751,0.1723426642669591,0.1390598451085563,0.2943028698336651,0.3244368029688186,0.2562889978061241,0.1639626483578661,0.2981037562043566,0.0617099653392218,0.0225691165826103,0.3380395624349786,0.2317389709781742,0.2493743485427799,0.3138186109778432,0.180257043514633,-2.684048935302303,-1.6127631553085084,0.5865559888818107
GCA_011052825,0.155113385716938,0.031919757288863,0.2078128416239653,0.1448411224011075,0.4012533219779747,0.1952779271006216,0.1754484483255784,0.610007887384971,0.3061762231452535,0.151644356697971,0.3202499350155349,0.0288591051761843,0.3186003587117764,0.1679138167971957,0.3332461184659026,0.1235310395931821,0.0832947079667177,0.1073306265018903,0.2756954947129185,0.1407041674992107,0.1559050549381784,0.1219220593118902,0.1729282378976329,0.3795540808143943,0.071630571217551,0.5054017164085023,0.2249164293969928,0.0619362432143731,,,0.0164720808804672,0.0618575929007265,0.3683137735995181,0.5854177725210297,0.2845695282256171,0.3099323931903071,0.222109703932796,-4.069591978461168,-0.7844302220032451,-1.5741969225356738
GCA_011523055,0.3332200259449764,0.7871227966978002,0.7220660257404758,0.6028210691946948,0.7542639597536697,0.3108649485114386,,0.7906040889070045,0.4396517464955681,0.6190598514900152,0.3915040667222647,0.91241923930651,0.6176528787016206,0.4277398175872844,0.8640765584892789,0.5029980227037253,0.6659280835481318,0.9294891955408588,0.2867747516484699,0.7201852086187518,0.7981946837864213,0.3361076230768291,0.4459086556649154,0.4502430640435814,0.3396392419856168,0.1358244101429992,0.830753651630986,0.7716098639094371,,,0.2394964554819986,0.4391936247590466,0.5433697909860997,0.230130618356957,0.6231847146056525,0.0348440057695151,0.4101367147605344,4.966003319069026,-3.4709584042548256,2.4582609215545097
GCA_011620765,0.114607402476748,0.1511833717950624,0.1740017136848507,0.0825468048558797,0.2909334295021492,0.0989769214924451,0.1875598606599859,0.2753866504729593,0.187566374340599,0.0757801704648736,0.1340353943826027,0.1544136349281033,0.1142396058847106,0.2138206357702083,0.301467709028559,0.3302246074871943,0.1594901008114022,0.1562811122276576,0.1547513042703504,0.2161666986090228,0.188331414725427,0.044568549032638,0.1969375391332486,0.2064945935173484,0.2994506209408512,0.3084608117018584,0.1771106677904431,0.1825763031234115,,,0.1102569735872142,0.110941990569251,0.1422156527549076,0.2267731615892379,0.1124283266909283,,0.0832657791591483,-5.089350105928482,-0.2784874361397188,0.7493283406299336
GCA_011734195,,,,0.45635947979895,0.3587838778941412,,0.4505012577821564,0.6064360850316208,,,0.4448639908268558,,,0.4040334371109884,0.4053819467739222,,,0.4483454120528933,0.295435618798582,,0.4545444644054855,,0.4290617951155207,0.4416229844152107,,0.2738829097494163,0.4133227631205729,,,,,,,0.473930531636951,,0.2799117284803705,,0.4157056570433162,-0.7232324843713283,-0.11245512846248679
GCA_012329085,0.1953553369293925,0.7705555884687341,0.1715363910418863,,0.1215666411479035,0.3247552271818023,0.0797661594400227,0.1296683192056102,0.226980482621101,0.2450698087176354,0.3741182568178695,0.1629896687596776,0.3088972112291727,0.4099360159581739,0.1333207560693456,0.1745095441500592,0.2563322657903417,0.0776549182985605,0.125959409040832,0.1064492110994219,0.1955601076000706,0.3130484488461102,0.4025784126744288,0.2150593320634242,0.4946843437176286,0.2158439831224064,0.0519244980501308,0.1757194575217774,0.2479806837142264,0.4290772012139041,0.4607132346833667,0.2016777617789546,0.5971856343218782,0.4202200590410986,0.7209086154531782,0.3938076506087016,0.4396188437154375,-2.3075855589279577,3.17741858521996,-1.2402935373989763
GCA_012515075,0.4598307390498646,0.6446955487343827,0.9714141551777472,0.5613297374833747,0.7772211678673857,0.1491270077578735,0.457980902537952,0.8432332719835733,0.6336709150449717,0.7523946987583591,0.550564472137116,0.9686188745627288,0.6373799020561394,0.6680390137221298,0.7148597857166528,0.1298987699331744,0.5330121027173227,0.646663384847216,0.5554489114828409,,0.3052834306271976,0.5444057431560528,0.1445195695975128,0.1534214117952587,0.2632921510503545,1.0,0.3427624202421348,0.6346709007242395,0.535480009140702,0.6817934251022437,0.720788921638706,0.0896298433941849,,0.2218440287977842,0.906228740179554,0.3572030697393367,,5.3522199510769894,-1.5455972516338696,0.30941421047521206
GCA_012520845,0.3222691785063372,0.4919226812426248,0.6743577990949895,0.4201189783873301,0.5739326846886438,0.0768877321733338,0.4368292416940467,0.6564701066887731,0.5130752452407007,0.6348740394522856,0.4779844985292143,0.7171618415471683,0.5029556758537627,0.6373960379617664,0.5314070301135786,0.138981611762424,0.3505680847279455,0.5218042395081705,0.4200239200836002,0.6986162321749251,0.284626086592063,0.5048721843745436,0.1377458167155995,0.1384775315957662,0.3278238550137711,0.8075073328179225,0.3331146399345296,0.6442810097856746,0.3382093759054858,0.2494197921975375,0.5956478002588642,0.091115220919268,0.6358975595486089,,0.6257289509378529,0.2910747975772136,0.2841787819595666,2.719730695873513,-1.5962099497479798,-0.14758019116879925
GCA_012728895,0.353738991356175,0.6825878867752733,0.464561958101309,0.5594135268568504,0.5091656970889318,0.437533703515902,0.5666840359410853,0.376274551519114,0.444114122812428,0.3598829093418572,0.532749977949586,0.5350047537975243,0.5512689255006412,0.8200696122803561,0.1590627770860936,0.6631096484299511,0.6787234368099551,0.0714684806834589,0.4656319461683617,0.4722029906825529,0.6205387204118564,0.7042581766269743,0.2149504985678496,0.1452984797308878,0.7541867257696372,0.6663915893335025,0.2519036420154636,0.4866835719985528,0.2478462227803851,0.7008606551381267,0.8665846197154314,0.4027778347205583,0.7011366781911417,0.6210853845147899,0.595068331965927,0.2980236581732417,0.5859611634571369,4.647908594434445,3.2634357459124113,0.15532924974561396
GCA_012838075,0.3492833885020822,0.3751544361891381,0.7889410283786776,0.5428909709182972,0.4778682036389353,0.1451770622407829,0.4636331176347562,0.5616942547393461,0.3906534014948237,0.3489355373422605,0.551535045066306,0.812614516562545,0.530813792239657,0.6021273755645392,0.5086517533112959,0.151121661048431,0.1215597712600587,0.5041364369094449,0.5256470562031746,0.6159914013506231,0.3026688944340571,0.4949038454037299,0.0912641637735482,0.1120859291087478,0.2449730193151467,0.5179888186504144,0.3330228600279565,0.522084523889319,0.2286164241113195,0.5649040468369869,0.4968090311387045,0.0875729422206979,0.7142383664513436,,0.5836484606914855,0.3791970439249753,0.4337793633400566,2.1972005729731587,-1.13668406603942,-0.5007485400388257
