Unnamed: 0,M002_baddID.VAEtxt,M004_baddID.VAEtxt,M010_baddID.VAEtxt,M011_baddID.VAEtxt,M012_baddID.VAEtxt,M014_baddID.VAEtxt,M018_baddID.VAEtxt,M021_baddID.VAEtxt,M026_baddID.VAEtxt,M027_baddID.VAEtxt,M028_baddID.VAEtxt,M029_baddID.VAEtxt,M030_baddID.VAEtxt,M033_baddID.VAEtxt,M035_baddID.VAEtxt,M036_baddID.VAEtxt,M037_baddID.VAEtxt,M038_baddID.VAEtxt,M039_baddID.VAEtxt,M040_baddID.VAEtxt,M041_baddID.VAEtxt,M042_baddID.VAEtxt,M043_baddID.VAEtxt,M045_baddID.VAEtxt,M047_baddID.VAEtxt,M048_baddID.VAEtxt,M049_baddID.VAEtxt,M051_baddID.VAEtxt,M052_baddID.VAEtxt,M053_baddID.VAEtxt,M054_baddID.VAEtxt,M055_baddID.VAEtxt,M056_baddID.VAEtxt,M057_baddID.VAEtxt,M058_baddID.VAEtxt,M059_baddID.VAEtxt,M060_baddID.VAEtxt,M064_baddID.VAEtxt,M066_baddID.VAEtxt,M067_baddID.VAEtxt,M068_baddID.VAEtxt,M069_baddID.VAEtxt,M070_baddID.VAEtxt,M071_baddID.VAEtxt,M076_baddID.VAEtxt,M078_baddID.VAEtxt,M080_baddID.VAEtxt,M086_baddID.VAEtxt,M092_baddID.VAEtxt,M093_baddID.VAEtxt,M115_baddID.VAEtxt,M116_baddID.VAEtxt,M118_baddID.VAEtxt,M119_baddID.VAEtxt,M122_baddID.VAEtxt,M123_baddID.VAEtxt,M126_baddID.VAEtxt,M128_baddID.VAEtxt,M130_baddID.VAEtxt,M132_baddID.VAEtxt,M136_baddID.VAEtxt,M138_baddID.VAEtxt,M144_baddID.VAEtxt,M146_baddID.VAEtxt,M147_baddID.VAEtxt,M148_baddID.VAEtxt,M149_baddID.VAEtxt,M151_baddID.VAEtxt,M153_baddID.VAEtxt,M154_baddID.VAEtxt,M157_baddID.VAEtxt,M158_baddID.VAEtxt,M159_baddID.VAEtxt,M161_baddID.VAEtxt,M162_baddID.VAEtxt,M163_baddID.VAEtxt,M164_baddID.VAEtxt,M166_baddID.VAEtxt,M168_baddID.VAEtxt,M170_baddID.VAEtxt,M171_baddID.VAEtxt,M174_baddID.VAEtxt,M175_baddID.VAEtxt,M177_baddID.VAEtxt,M178_baddID.VAEtxt,M180_baddID.VAEtxt,M183_baddID.VAEtxt,M184_baddID.VAEtxt,M185_baddID.VAEtxt,M187_baddID.VAEtxt,M188_baddID.VAEtxt,M189_baddID.VAEtxt,M190_baddID.VAEtxt,M193_baddID.VAEtxt,M196_baddID.VAEtxt,M198_baddID.VAEtxt,M199_baddID.VAEtxt,M202_baddID.VAEtxt,M205_baddID.VAEtxt,M206_baddID.VAEtxt,M207_baddID.VAEtxt,M212_baddID.VAEtxt,M215_baddID.VAEtxt,M218_baddID.VAEtxt,M219_baddID.VAEtxt,MA01_baddID.VAEtxt,MA02_baddID.VAEtxt,MA03_baddID.VAEtxt,MA08_baddID.VAEtxt,MA16_baddID.VAEtxt,MA17_baddID.VAEtxt,MA20_baddID.VAEtxt,MA21_baddID.VAEtxt,MA22_baddID.VAEtxt,MA23_baddID.VAEtxt,MA25_baddID.VAEtxt,MA35_baddID.VAEtxt,MA36_baddID.VAEtxt,MA39_baddID.VAEtxt,MA40_baddID.VAEtxt,MA41_baddID.VAEtxt,MA46_baddID.VAEtxt,MA47_baddID.VAEtxt,MA48_baddID.VAEtxt,MA54_baddID.VAEtxt,MA56_baddID.VAEtxt,PCA_Score1(0.3588697713152264),PCA_Score2(0.06713408416938713),PCA_Score3(0.04808619395531401)
p__Halobacteriota__s__Methanonatronarchaeum_thermophilum__RS_GCF_002153915,0.2983337944699986,,0.2112078179705091,0.3319582652907318,0.4520207245391699,0.3639148580903755,0.5419485962193249,,,0.2609453184219149,0.4309410945749821,0.1411575329648522,0.2776786844407431,0.41065534722876,0.3331694281484121,0.189825497041363,0.3503054643696632,0.1036500127525205,0.1278872475877502,0.2903921463337126,0.2429375719440388,0.2733509114522069,0.095809361456632,0.1543890912626636,0.1352920947913737,0.293359178385127,0.2323413555054886,0.0948928140223011,0.201765568763557,0.177477067226802,0.1604969657821801,0.3152702396171382,0.1654429910698437,0.0581153007173174,0.4513985676389785,0.1043949731898697,,0.2604890346253482,0.3273115561599547,0.4090100493672696,0.1929148195140329,0.0874869793067478,0.1292757698588787,0.1071920595657625,0.2284841977407495,0.2283677275969492,0.303398999404892,0.1983365616067783,0.0910863987842011,0.2533197454129514,0.2527444677446143,0.2386386784116784,0.3508763272036385,0.2083836094568248,0.0343991005986296,0.1285847233826836,0.1443466593126828,0.0584340920942873,,0.0267305339537501,0.1475696476466164,0.3831222757636117,0.4947984572923062,0.2030989043978599,0.5166829280714196,0.5188860776803754,0.2422292509272823,0.1432937364073415,0.4016213229542364,0.3373920476646098,0.1724468370890164,0.088376435548596,0.0999662694814884,0.2815567212221583,0.3014874764754559,0.2201687962103561,0.2221294128376411,0.0543393695557871,0.205628375744921,0.0668240882506849,,0.0706573125053832,0.2587402417925062,0.4020509100168861,0.2417747032979672,,0.13484675970811,0.1355033791002994,0.2755814319974802,0.1967781109565875,0.1452814475337335,0.2147432899068229,0.3316078815133543,0.3297340414123848,0.150580448290804,0.1830030641610061,0.3390560727864158,0.2835705274173701,,0.1414711509197274,0.1595012812631666,,0.1187377269143975,0.1723085296027999,0.1357694048080352,0.344261061227573,0.0090318452800761,0.0723539650716876,0.2606619248943272,0.56315272289323,0.2859341913760235,0.0635750014745434,0.1511427336733388,0.2041704761118221,0.2287985454026684,0.0246018760843812,0.1078983349923901,0.2389136382204016,0.2491939236160704,0.1834044305438462,0.1754568711193707,0.3441105490948187,0.3191168558454699,,0.1149455310133815,0.3954094501109849,-1.6476999392887863,-0.3058695118732189,-0.8136257370050282
p__B1Sed10-29__s__CSSED10-269_sp003558235__GB_GCA_003558235,0.130160861094582,,0.301440966007544,0.215046662220226,0.1935161787146604,0.0505828315722083,0.3675480099830611,,0.107051572193984,0.1058160958821281,0.1492252774639222,,,0.1789611745371978,0.0766957249444046,0.1185434374433132,0.0696692128206517,0.2659083311006325,,0.3078760606163205,0.0520603940831973,0.1170618297315522,0.1177313601895508,0.0657162768221966,,0.0615498482077803,,,0.4027341868282986,0.2128151574836033,0.0473524627209383,0.0309683345284681,0.195739147946156,0.1367461065565068,0.0781354109486589,0.025112330799063,,,0.2298459749736832,0.2306921101373711,0.1284973305509754,0.1591692367269354,0.0293052059998102,0.2290686431266452,0.0987658702493899,0.0909167083847119,0.5785591697829678,0.0981032094761496,0.0363371471161659,,0.1828176516343362,0.0793578997111266,0.2239059115693963,0.0778812169871502,0.0208238297674601,0.2718097235769254,0.1017168354844588,0.0819705900732089,0.0646328971184169,0.119845655097117,0.0487087201044471,,0.0700045886346095,,,,0.0767336606748705,,,0.1179185577641503,,,0.1258463454771217,,,,0.2305948384663429,,,,,,,,,,,0.1388528248228109,0.175958789861287,0.1851943387100575,0.0705945892034218,,0.1649139490930515,,,0.0842511602092821,0.0726199355729716,0.0757829155519075,,0.2293277980993898,,0.1636577658640202,0.038012484764769,0.0551663472265693,0.0380700861789204,0.1592531779721652,,0.0835543320670132,,0.034244822225868,0.313497127127154,,,,0.0285596061370662,0.1096734366898602,,0.0693657449166664,,0.3829822890664847,0.0876321260242445,0.1574547024946392,0.0949286496137112,,0.0290540778586088,0.0123435742270862,-5.037133062036643,-1.062850124816296,-2.1807868433249022
p__Nanoarchaeota__s__PCXY01_sp002762785__GB_GCA_002762785,0.1178092885613577,,0.4628273834375647,0.3561663699040197,0.4821962971970612,0.3123751340256253,0.8547037455188762,0.1920854153964932,0.3825832154408149,0.7141593603629213,0.5566373840334966,0.1708358280097406,0.1422264809817354,0.3229193723477758,0.1710273998644741,0.4050421025190309,0.5742515898747688,0.6053652066584337,0.1130219119969811,0.1250596512545,0.2359797688678446,0.1090116166021516,0.37460647146791,0.2483062235487517,0.1578979898681226,0.1491900658387559,0.113550523381932,0.804435398815846,0.5807341891604685,0.4003576300536128,0.0202993990179657,0.0879572883927177,,0.3997544556939981,0.0398913853471224,0.2561735467512802,0.2589953769744577,,0.5149236930118317,0.8248150119037349,,0.1290129196351232,0.1183683694622746,0.4205473654231058,,0.366857078829184,0.4753365447557373,0.326807628594274,0.0476777105759629,0.056373593093459,0.36946830126544,0.3185642378033246,0.5480696102430586,0.4466760130538119,0.023398333599652,0.1852423280750881,0.1770423187576418,0.3860771160913255,0.4005994310200166,0.4598975309089463,0.3032384704920294,,,,,,0.2144135133080219,0.6578861775547185,0.3910578451894821,,,0.2265813439463268,0.157108545560818,,0.2822851911057615,,0.449119103196092,0.2189406246453085,,,,,,0.0831324643259864,,,,,0.3748852908294632,,0.2421618069347617,,0.6194533030584091,,,0.2425723706353192,0.5694496803097767,,,,,0.3345972928090944,,0.3260691402711513,0.3136819525707958,,0.2886107819127544,0.3862460667344486,,0.3326993515501009,0.3817285774254133,,0.4898055500841125,,0.7795829398024464,0.0663411431588329,,0.3583706328395207,0.4731376412268828,0.1657163884841447,0.2346335827838113,,,0.3178250845542866,0.0900866766775798,0.4533630526263876,3.290202069270668,5.805598136621415,0.5244710206374168
p__Aenigmatarchaeota__s__PWEA01_sp003554845__GB_GCA_003554845,0.2693123686020118,,0.2716493837148996,0.1840390481278465,0.0555976137299622,0.1815651852549483,0.3104415348893617,0.1706471553078348,,0.2092243067761033,0.1679731335557634,,0.211560327175689,,0.0681489059806223,0.0160796601038653,0.1246035601585428,0.3321215347789681,0.2193757165679594,0.1836077809738863,0.0894167753632623,0.341842245216946,0.1121206142617027,0.1507145347480077,,0.2297742941003502,0.265336179117364,,0.189792771757185,0.301618011305975,0.090991816636565,0.1407621525383854,0.0551753883415317,0.1046645904507929,0.2582812324053207,0.106075191183677,,0.099473777492275,0.0464962401489723,0.2412306742400872,0.3833128890234242,0.0920700518295788,0.0672700668214297,0.0790163131396808,0.0480157506883862,0.0884800025541775,0.1027772433074254,0.2321903142215851,,,0.2533056675204672,0.1435507138861307,,,0.0178354694882161,0.1341615211989014,0.0752912239586624,0.0745530955382526,0.2040671993774282,0.0691833846532781,,,0.0141406613282644,,,,,,0.0611039470323606,,,,,,,0.0159924278364788,0.0249018905125301,0.1225067746562627,,,,,0.1232065997820179,,,,0.0575146779821979,0.0345162297938651,,,0.0590029826102247,,0.1503897040661177,0.2776987647410039,,0.0962917839181608,0.0491143103681632,,,0.1453592470319062,,0.0602163963792496,0.037146527405025,0.1054667431530383,0.1550539359389513,0.2232104504109791,,0.0856204401196497,0.0705754992854817,,0.3148285794400958,0.1032488784143242,0.0819912848034565,,0.1107150969570164,0.0766858223762782,0.0392127945091486,0.3771938845519991,0.1324578777847957,0.387633402094731,0.2304356796665939,,0.3507752257678664,0.2455531432990016,0.0237769941435697,0.0506639108927628,-4.181442430936383,-1.2872870377071044,-2.6486312097156217
p__Nanoarchaeota__s__UBA492_sp002688315__GB_GCA_002688315,0.0861870669813017,,0.6270243748929234,0.4215582700168799,0.6594933866094246,0.367953026505628,0.7718859959240167,0.6690160252471063,0.388210838341574,0.5590023779721056,0.6112934362951497,0.2709164632199623,0.1100264504478672,0.3536471405848625,0.1817272902779134,0.233512198905353,0.4908779830534086,0.7545943196873504,0.1248310717735573,0.2846111835314642,0.2544463993460967,0.5145868108399395,0.4912355298261917,0.2038701265094075,,0.0893367916862057,0.0847069373628214,0.0623241964329487,0.7171517769029451,0.4831600001234779,0.0280044098938648,0.1316506755171211,,0.6623916068928829,0.0923953173107364,0.2316405797261298,0.7797457848430374,0.3685622104260487,0.4962512888817346,0.7549337981633152,,0.2331460994860673,0.18309989276795,,0.2755497853988715,0.1030860121688336,0.6007349343761051,0.3870470216226311,0.0629044313728249,0.0408294026740436,0.3488486879734069,0.416737309928053,0.5693477009273056,0.3418480928507006,0.0192640142589348,0.1591866649254759,0.1559710568592113,0.3704030302326497,,0.4891517472372715,0.2770367491039929,,,,,,0.0611456490407897,0.1382554299455075,0.7747557288742916,,,0.1452712824897978,,0.0487408673252945,0.4744392480430441,0.021834403575312,,0.0789996520804141,,,,,,,,,0.1439333676164721,,0.3263652578050406,,0.1498137432414319,0.2288725384608791,0.6772620913901394,0.1962231077079078,,0.2228665409631012,0.4912913891417333,0.2804062396306571,0.8778458758747298,,,0.2723841346167919,,,0.2974595995988546,,0.2593455059773092,0.1188185985974752,,0.2662227580855354,0.3072371727970934,,,0.4549066591660142,0.4369337709314351,0.08400395550059,,0.3809389863948095,0.5410256906407649,0.1274357360667518,0.1236832463352041,,,0.2863167928988925,0.0160071512209761,0.4873061196809026,3.454218153928665,7.245604394619852,1.4584565557559552
p__Thermoplasmatota__s__B87-G9_sp003649695__GB_GCA_003649695,0.2395912306325926,0.291218191571788,0.2849435853279892,0.1822321865810844,0.2117044198218545,0.176123234149052,0.3599953354429811,,0.2546444694974636,0.3646967233605754,0.0675833482157573,,,0.2696447038903851,0.2850404690230477,0.397706633074177,0.2049465733194026,0.1580594316794718,,0.3335395963750387,0.2126015791386498,0.1941772189511525,0.1027663766194617,0.1463163502938352,0.2524430724159258,0.1497692662033311,0.2014875757452539,,0.2943880833339586,0.3095547106588893,0.1004652186833327,,0.2753402888386812,,0.0972130486058941,0.0732668484243858,0.1047733126671205,,0.3552922708222966,0.3916924353264378,0.2933475208524215,,0.3090214078857155,0.1110947131229808,0.1582346466436122,0.1170894941802868,,0.2016470538162976,,,,0.1396619229612902,0.2177968234572136,0.1118352755456137,0.0145865941603594,,0.1224104084262261,0.1185266115276089,0.0999472429562541,0.0122947443508742,,,,,,,0.0706966884184749,0.2225732668384852,0.1335201775130149,0.204285342503749,,0.0063453414258283,0.0412782864879832,,0.2031448902269265,0.1176453570078342,0.2513643136386524,0.0889516306746012,,,,0.0202166690855147,0.2022720349711198,,,,,,0.1654352597995176,0.3051408715071835,0.1311991070797677,,0.066078476504796,0.0670865527638495,,,,,,0.0326218463233762,,0.1069837070722913,0.2380649961043433,,0.1134078366241009,0.1999257843367675,0.2690745861632866,0.0606715029029927,0.0470677023700047,0.3431278665412674,0.3007320936047712,0.3087614086676569,0.118595817406412,0.0387280026665489,0.1494630382752708,0.1797307222594945,0.0630517625761458,0.0659132877887831,0.1058662289841338,0.1863371920346818,0.0619686913304453,0.3817083445013919,0.1267987622141271,0.0627685721898979,0.0558585240122154,0.0592333657581956,-3.6553539769946295,-1.4222264475448418,-0.9667143148718272
p__Thermoproteota__s__JAGTRE01_sp018396415__GB_GCA_018396415,0.1833514058494312,0.0548531654720859,0.1763746782231197,0.8432419523618883,0.5194099186001108,0.6615555931926577,0.0677668202271868,0.2095842204152104,0.2953547809124099,0.5765185815298083,0.1325889938462785,0.100115448837564,0.2891754683433996,0.3540818194530953,0.220157893221247,0.3012935781490556,0.4315516074852051,0.1287801845975957,0.8605180638884081,0.3705660917951553,0.3119898742182322,0.2322759718330869,0.082091380380448,0.1012280872766795,0.2494206684574723,0.0622435019181776,0.2820154460817769,0.3996142586047397,0.3868051304233345,0.3509953720467393,0.2080226482393426,0.1843587355224885,0.1802644436164544,0.1091960714717964,0.3676681614945056,0.0774634397756966,0.690954315744517,0.3486545405246146,0.5121609149903767,0.4871747652106346,0.1737240830694706,0.2633407916675533,,0.2465949022757444,0.4511261079372397,0.1383117770725299,,0.4055401534709199,0.0493293052774454,0.275559462644083,0.4176723551662188,0.0718823027947471,0.0490597451620411,0.094385640779533,0.0615102113307684,0.3572163200178537,0.0888517810055114,0.1021286178019225,0.0712264072691897,0.2407286161175342,0.1893944846248622,0.4350892885276197,0.3558177733780258,,0.3263925917944985,0.6894633646083405,0.4255716578976217,0.6079908500615642,0.2976474193842168,0.1457059139313055,0.3802560505549374,0.0128431557293051,0.1010686839500622,0.5361206674119015,0.2636817113388609,0.0930343362980645,0.3288945390070759,0.2863780400528197,,,,0.3326744781422138,0.19678041986651,,0.3982099182384663,,0.1777526414022257,0.3754603818369207,0.1112395582209754,0.3779946408737117,0.151541871849712,,0.2176500320089334,,0.453610650292494,0.1657726101089193,0.0997162944328326,,0.1597897717354025,0.2319210678657612,,0.3160039685797255,0.1137001972457675,0.1401355675719896,0.3260811530828035,0.0797459322082154,0.1027589049581817,0.0834733176256293,0.3871600824818841,0.6125970566108633,0.3893700528977221,0.095367466102152,0.1029298674938179,0.2640926825218183,0.0403936654430492,0.2989135009434472,0.1281547984940742,0.1688473263897322,0.248221592742694,0.164400175343752,0.3163795564468389,0.7305315227540141,0.1718382700202261,0.2455990542508816,0.2334938006786699,0.3041185347622614,0.19526815999108893,-2.919270903085083,5.543458908347163
p__Thermoproteota__s__DRAE01_sp011041895__GB_GCA_011041895,0.1495136857932928,0.0454680588652636,0.1569867877323351,0.4502096864358676,0.34157463579087,0.2706532247640575,0.0440575692617602,0.1086439662959934,0.2143722222316134,0.5054728648036888,0.1629377906205454,0.0969530004396501,0.4887856465662564,0.1954486665483879,0.0285387314161803,0.2837813796922931,0.313689025874267,0.0719505463057502,0.5380153626775435,0.2712784716700057,,0.1813551725951205,0.1177763436450171,,,0.0786771915295671,,,0.1432541888705534,0.2369899825522808,0.1355804306530263,0.0788605991389076,,,0.1489038114693491,0.1026482485699482,0.4922483344699461,,0.2863649068719749,0.2452173724186147,0.0632798112272247,,0.1981180234049571,0.4515501568945998,0.2411620046572827,,0.4346603362052402,0.2088515775484435,,,0.3158260288570557,0.0439720080400854,0.0202214985835256,,0.0421749519344093,0.1969290265046034,0.0781317002420598,0.0793025421376932,,0.0187144410079001,0.115919440863989,,0.3803971395932403,,,,0.2349889685738015,0.3837627729682305,,0.0708905192486998,0.2569795527301319,0.0084657780457708,0.0638453565464543,,0.2194721302617633,0.1166237239991136,0.2944054969977193,0.1358219917468411,,0.0558726170825009,,,0.1711692387902226,,,,0.0791785345305352,0.2317680040539027,,0.7619918914262698,0.0427979590228327,,0.1768969558165914,,0.1900879770258242,0.0786771433028115,0.0703403413164207,0.0525793054075356,,0.1125047839674158,0.2804480256822917,0.2321695812165966,0.1786236149916105,,0.1405355260752869,0.1293002597237571,0.0966350903451591,0.0434812822879714,0.562516936785828,0.1658276839204291,0.1886811814052745,0.1131047428436188,0.0351594693408013,,0.0372809285055803,0.2673059591641961,0.0446027704295195,0.0620577239627046,0.2171755779765403,0.1239830294322604,0.1022938327178253,,,,0.1962371452114377,0.2891918016001573,-3.1422263420657353,-2.3677377106791893,2.538347601546942
p__Thermoproteota__s__DTJL01_sp011333845__GB_GCA_011333845,0.1087616173921047,0.0620608392189462,0.2395869455106564,0.7105688722487579,0.7989800986839065,0.741016227993621,0.088640253840152,0.0973303610948318,0.3127526686787176,0.5129185982705168,0.1296209815989327,0.6675491107672058,0.4460670442086363,0.3033311311047906,0.2413999226651531,0.2633228300501489,0.4941688981782893,0.1121448791969366,0.4405400509300162,0.2378895138352303,0.155582110192114,0.1705630598931962,0.1989770150347109,0.0817572987456459,0.518496190058152,0.0997548910125265,0.1096554942866863,0.390370250913343,0.4137048425775224,0.3023749039686397,0.0767068257354851,0.0728126028779621,0.1835173343666518,0.5080496255799908,0.127105852954785,0.2626526878816846,0.3493453091099236,,0.3810703657138488,0.2858567449564546,0.3720876601861999,0.2647951844986031,0.1299162773041835,0.1829839286118611,0.2231940122626753,0.0912620194446315,0.8586102417584454,0.4702020654843695,0.0720586440704432,0.086304101563728,0.271912478468013,0.3044663302180134,,0.4670378191119371,0.0660868342647535,0.3258215698030642,0.1558064933904902,0.0488878572277391,0.4338530162706825,0.102817428359673,0.4200374830396711,0.2089541134066798,0.2338410788263688,0.2153716274026938,,,,,0.2206924868375839,0.081782026359321,,0.0613770820424657,,,0.2114563947238295,0.0488544108077954,0.1727678155412517,0.0922676807856641,,,0.5107625576783197,0.1910862233691101,0.1543187120865979,,,0.0038381613668872,0.0663607239148566,0.1125428668909361,0.5768882424961542,0.2929071567531456,0.0600190898951478,,0.4419112550655997,0.2311601672691342,0.0619635290104252,0.1012699932442794,,,0.099089345050796,0.2730706990503969,,0.1241359177405037,0.0541495013868496,0.1844745094598762,0.2451597747758178,0.3130081136329045,0.4553324842261,0.06987291918499,0.0779197677014348,0.4332694670201526,0.2687811882061851,,,0.0480217997191807,0.0803825120431443,0.1769383634110677,0.0492254024839013,0.1357127549792589,0.3205582515445017,0.1668871864979148,0.1618697353480358,0.5909588823920527,0.1142394924582963,0.1192838436529627,0.2338231500683469,0.243019218514412,-0.7777159059564127,-0.8568697030906747,5.453787979545868
p__Methanobacteriota_B__s__Pyrococcus_yayanosii__RS_GCF_000215995,0.338464120137359,0.1007803051230712,0.3321044678169968,0.4148431977652517,0.2047382244299838,0.2854436328329943,0.2138409100302653,0.1629995599670693,0.2798231449914218,0.122690590492478,0.078131254065462,0.102946013504334,0.5119289863408852,0.4312941676273921,0.2788832847975954,0.4059491142059558,0.2264964048926456,0.1339914106639792,0.4247064806094655,0.4571272740445249,0.363083714516998,0.2083517438120203,0.1377629408773637,0.0673738815936103,0.1672933130398843,0.1555064661886277,0.3458291132818037,0.1937574912025909,0.2068041669597562,0.1558694100335687,0.4862849016291429,0.1843973291627927,0.1578551366370852,0.0455840670551345,0.2862545118106808,0.0942118426129946,0.2314049871543788,,0.5128392052897043,0.5016362857210286,0.1574229272897476,0.0378638538125189,0.2176840644233159,0.2964481677243054,0.1655437964656214,0.0857360492626104,0.2367490734402295,0.1665998299473489,0.0643360290684419,0.153565140001104,0.4805466623141016,0.1068051060687163,0.3832416913277105,0.2194808093071385,0.1921506629512445,0.2800735823587688,0.1346465330344232,0.0746366094241274,0.1803568880787541,0.1926551801771627,0.4495879373860552,,0.1065339964851956,,,,0.3947754278998115,0.2950865602087587,0.3121779537150195,0.2328479765438344,0.3707163015540695,0.0101783411049093,0.085796819457475,0.1425173685802276,0.1978570341523605,0.2043459690383904,0.3294170583221729,0.3662853946056548,,0.1829084163124626,0.364885029382933,0.1149136399351601,0.1279903874589525,,0.3357099285880306,0.0331800785694464,0.075253004533268,0.1440370686062416,0.2276053397591517,0.1345536303530625,0.2849377937506412,0.2381959851061861,0.1989416632401017,0.3247930139360677,0.2823729795941229,0.1608551946981119,0.0280229808499205,0.0986840559126304,0.3494522217964518,0.1217945480107338,0.4968902981623272,0.3321348660521474,0.3316794221918102,0.2208511076313036,0.3272281811344223,0.3490828448604888,0.0637292002633108,0.0972538005704494,0.5372821412086759,0.5241068555220878,0.4157293526318448,0.1544180859655914,0.0924657656280986,0.1122804692080557,0.0943588917555827,0.2960537025776743,0.0870355557507092,0.0372168620959556,0.1665888085487878,0.1025317411413027,0.0594581444700166,0.26873562016846,0.2582211496837329,0.2165809062788893,0.0070204881816034,0.175092352469228,-1.291656471105409,-2.8443084114430492,1.1016599556270181
p__Asgardarchaeota__s__Sifarchaeotum_subterraneus__GB_GCA_016292335,0.1718702746466257,0.0644997932477967,0.1382201824510152,0.6427611192639354,0.3225894790776329,0.4852838815311134,0.0989915018201409,0.2222256973793208,0.2988762621288737,0.5291150345835827,0.0777656878029935,0.0638062437008978,,0.3277105636619654,,0.3010215815693789,,0.0921787972836547,0.6145741976991226,0.2403051296708601,0.1723161785856181,,0.1186565131408874,0.0740099374101048,0.2794778337311511,0.0676046485098285,0.3611505429554653,0.5012267303701768,0.0565605819280977,0.2600853943436916,0.1625290048008896,0.1719193915030843,0.0492891976231062,0.0486163652105867,0.3753468283383755,,0.5000603277547784,0.2383138184980096,0.5210790588026367,0.3226385899440475,0.1936742377604534,0.0413888251182429,0.1011171238025775,0.4503955767937705,,0.1495979218165128,0.3800558334262338,0.3357567415409305,,0.2841407262250562,0.2820445780578417,,0.0973618934278096,0.144498048422636,0.030437391130508,0.2348656188767652,,0.0841185780229113,0.1040525796238929,0.1650748304174027,,0.3690422239017188,0.2731712108005765,,,,,0.2189011491388938,0.228408955848112,0.2028270339071884,0.227447184118672,,,0.1052767955055169,0.3074518517841947,,,,,0.1407768942825389,,0.2610277886739017,0.181142433377259,,,,,0.3500930764467415,0.0971006532859825,0.2426780833019114,0.1852682499101241,,0.3439336429262327,0.1953443320527044,0.2200403088640657,0.1390206337085644,0.0831430823129658,,,,,0.3072475916577413,,,0.1795670954853685,,,0.0767413808107225,,,0.3546448304559986,0.0922981742863698,,,0.0679729389848269,0.3043283269277451,0.078713759169836,0.1288240503973894,,0.1717065566988245,0.0815424076744526,0.2386289992204969,0.0946317303502223,0.245554667112312,0.1177686291823084,0.3178222559609253,-1.7104433601310107,-1.8682966406985624,2.4544981059962456
p__Thermoplasmatota__s__Cuniculiplasma_divulgatum__RS_GCF_900083515,0.2388226725184886,0.160794976473849,0.3518219844197138,0.1158736324222946,0.0787849210797101,0.1088191595247452,0.6120171060489239,0.0348722199333519,0.1001829186719295,0.5014404087970326,0.1238060275004588,0.043869052945933,,0.1824864887914748,,0.3459263011649772,0.2383423133930302,0.0611210107448406,0.2109875473875661,0.2023164838988627,0.2626982149773286,0.0732076144992509,0.1036672624990142,0.1377045386189586,,0.1712165236581542,0.1535080368418878,0.670799645252342,0.2408106638157792,0.287659759829252,0.0165139811680026,0.0437264467268951,0.2000007781602224,0.2675082009066979,0.2368917058304207,0.0821997037739064,0.0842171154034094,,0.2076446355713136,0.2627349284983645,0.0649368247619863,0.0554700270623541,0.2647032379127833,0.1304755119231659,,0.0587018337622606,0.2737437349495035,0.1560595711103317,,0.0258915440802021,0.5759684780466817,0.2095661379813616,0.2317095094008561,0.1383856040716503,0.0293203977006531,0.061057333075292,0.0490157040731152,0.0608995916725212,0.0991450385939394,0.1354875606294222,0.1806655978376926,0.0927314677232088,0.0998911448213709,0.1946195260888864,,,0.0911469999707721,0.0895429459650455,0.0740971475676456,0.1669109724689761,0.1279544161912606,0.1059103834011011,0.0716453191462102,0.2291196052911627,0.1433820804446907,0.0888410397928618,0.3214493494609732,0.2780867126019942,0.1958343230772987,0.0920102500695621,0.1314612397114696,0.234596126243009,,0.3094034865927879,,0.0127185433452482,0.0247922863041863,0.1822465024555088,0.0953100249112767,0.2574319305042852,0.0520877939263064,,0.1808503839533977,0.1062922100945829,,0.0849996720064641,0.1075727530811024,0.0295121767986934,,0.0335639967874122,,,1.0,0.122267702746984,0.0177158403664887,0.1246051428737703,0.0110182586153456,0.1599243226486324,0.3086540617552241,0.0932597647576003,0.1043188604081338,0.3060403712076783,0.1003090809225691,0.0928163475880692,0.0706291176177084,,0.0207905232472697,0.1377834264463354,0.1345218568425233,0.1236059997012334,0.103749083942662,0.4225747049919,0.3628503206566216,,0.09378717303697,0.0431193180775489,-5.258667661852041,-0.9763075859426495,-1.21459670804641
