genome	VAEPCA3D	VAEPCA1
GCA_016185565	0.31906074500719733	0.32312422573246385
GCA_016185605	0.33613373055259066	0.33878656850166844
GCA_016185625	0.6243029091853421	0.6357904502102278
GCA_016185635	0.3526023296518034	0.35755424938057573
GCA_016185685	0.6067394218163229	0.6158112333440435
GCA_016185715	0.4624098965566905	0.4651691246395363
GCA_016186365	0.5227337761388676	0.5256564157419107
GCA_016186375	0.5798323175037334	0.583247992361907
GCA_016186855	0.33552211940276644	0.27295219854810787
GCA_016187335	0.12065450498882956	0.0775126526064888
GCA_016187365	0.18558927310411283	0.15419462406317863
GCA_016187395	0.1742455478546108	0.1564039472895882
GCA_016187405	0.2294144259403306	0.197809481041125
GCA_016187415	0.14148955366483798	0.09017828520653169
GCA_016187565	0.44467734415016286	0.44289959209870694
GCA_016187745	0.24663931915957168	0.20006271076791657
GCA_016188045	0.3660511947354114	0.3719188717474619
GCA_016188065	0.3389038234442826	0.34269965033994443
GCA_016188115	0.6590792982831956	0.6697374556781814
GCA_016188175	0.4244156020775562	0.42782774416721947
GCA_016188205	0.4162741577294243	0.4059374963791837
GCA_016188215	0.44683982473199396	0.4451696195336251
GCA_016188265	0.4044830266920636	0.39559796576232853
GCA_016188825	0.5494195244156546	0.5549961838588079
GCA_016188895	0.47800594344004305	0.4809051555939312
GCA_016188965	0.29928027466672474	0.2833595086897223
GCA_016192905	0.3752410728877023	0.36558418446668434
GCA_016192915	0.37483723023721666	0.3701244198021336
GCA_016192945	0.4032154816255112	0.4000118468360051
GCA_016192995	0.4592317528929245	0.45714088796556324
GCA_016193005	0.3635160675782906	0.3663727286575451
GCA_016193585	0.18245236189620476	0.11823728699830498
GCA_016194335	0.3390384103286473	0.3191129231244486
GCA_016196285	0.5899590364009604	0.5942803554703501
GCA_016198125	0.22999195543582074	0.17298191277975833
GCA_016198585	0.19197576957688142	0.16280346536204507
GCA_016198605	0.20294830336464914	0.17652412802038014
GCA_016198685	0.166827702632271	0.13134235121672805
GCA_016198705	0.1684052256271956	0.11207247659051098
GCA_016198725	0.42761130198523806	0.42260328857895846
GCA_016198755	0.17825051168519288	0.14870085608490807
GCA_016200035	0.689829699464225	0.6811808321109134
GCA_016202785	0.2430882441957899	0.23205036371854607
GCA_016202815	0.13013614317379335	0.0978678548487825
GCA_016202845	0.2002080268087128	0.17273786979054526
GCA_016202865	0.2597411137731972	0.24479718401631623
GCA_016202875	0.23310269626350485	0.19510526999437025
GCA_016203115	0.35814836028896957	0.3621296254069743
GCA_016203135	0.35241608713303707	0.35696313467462265
GCA_016203225	0.4265909855874682	0.4276638646159676
GCA_016203305	0.43210922241266064	0.4256915106178064
GCA_016203335	0.40612341495988236	0.4014908884954244
GCA_016203375	0.43420695901923456	0.4260182887746839
GCA_016203395	0.3855200718166696	0.3867016026905775
GCA_016203425	0.4292947470011187	0.42821725276461986
GCA_016203445	0.3769929050274382	0.3742875261256119
GCA_016205145	0.2880100309975765	0.21920723087239535
GCA_016207225	0.31350884847875954	0.30319908160966225
GCA_016207465	0.28225265902201746	0.2471039359338204
GCA_016207475	0.18126944836721628	0.18438989537144282
GCA_016207515	0.3096822982748047	0.2579902368758682
GCA_016208715	0.4347038127997149	0.43202390404041247
GCA_016211095	0.3433364070061955	0.34345696652504226
GCA_016211165	0.3806319180608679	0.37694216046818146
GCA_016211185	0.3709972757589108	0.3656135858628563
GCA_016211995	0.4569239975528325	0.4596061295932079
GCA_016212395	0.38549966457971596	0.3706954928481336
GCA_016212465	0.30133649990599093	0.2800680588974933
GCA_016212475	0.3397881086592298	0.31054736188306814
GCA_016212785	0.14202109498004387	0.09909289432795274
GCA_016213525	0.11470335153137645	0.07586580908538537
GCA_016214025	0.6246960213851368	0.6358499538798584
GCA_016214075	0.42845432312288434	0.4158400090129455
GCA_016214445	0.3403654398368931	0.33077205428292444
GCA_016214785	0.41211621114636426	0.32999682371748507
GCA_016215315	0.40384472964138335	0.3970799372907383
GCA_016217775	0.335126427467489	0.31961605473144034
GCA_016218635	0.27348962533885024	0.22710432483281875
GCA_016219455	0.1863492868768091	0.13246848870259562
GCA_016219465	0.16981362932580982	0.13398142374099686
GCA_016219485	0.17536276306218296	0.1429344437112001
GCA_016219795	0.4281473064929641	0.42601382718143976
GCA_016219825	0.30471179489403244	0.3087280850717364
GCA_016219835	0.3958012735863613	0.38753090727960676
GCA_016219865	0.451153371233469	0.4451989354470379
GCA_016234025	0.5827090941303061	0.5895526665868763
GCA_016292335	0.17234359606611466	0.16866664944641266
GCA_016294135	0.34565150993325083	0.3091966404302919
GCA_016432305	0.31582544354622527	0.3190020597252352
GCA_016432325	0.09280546856430501	0.06012141117155212
GCA_016550415	0.15074868337859104	0.1456191566744396
GCA_016757965	0.29766102921905785	0.21553299061739833
GCA_016782405	0.23475829770931006	0.21122501692191867
GCA_016783545	0.22664081137448058	0.20355427292237632
GCA_016784085	0.6821536732924887	0.6819148199256153
GCA_016784105	0.4786514793704323	0.48351890404188813
GCA_016784195	0.572513472534411	0.5757282184209724
GCA_016806715	0.29761297211745474	0.27470983301629476
GCA_016838825	0.7070639673764303	0.6660455419652547
GCA_016839445	0.20891924224669592	0.2116218042028784
GCA_016839515	0.0833237098153612	0.0807371904649843
GCA_016839555	0.2217652170345187	0.20950471118358907
GCA_016839805	0.13827140747716055	0.1328400660789392
GCA_016839905	0.26986734202753004	0.24763189197049515
GCA_016839955	0.18318236864363346	0.18655395341079933
GCA_016840025	0.1156733200425106	0.11675383153195498
GCA_016840065	0.1531189414510927	0.14079045626424677
GCA_016840245	0.22695430125242547	0.22892784390890547
GCA_016840465	0.23515208111029473	0.23310717457466865
GCA_016866895	0.4357170635818212	0.429173106506194
GCA_016866935	0.5344480243518206	0.5377174052266002
GCA_016866975	0.6033236318935497	0.6026132818765856
GCA_016866995	0.5753270395082037	0.5859009855627331
GCA_016867455	0.20324445600496735	0.16558857228470436
GCA_016867655	0.07094919564660158	0.06074201223561622
GCA_016867675	0.19728314309839481	0.16751294264597327
GCA_016871975	0.7015863316788016	0.666294071835258
GCA_016874675	0.3749966559742751	0.2971759138323122
GCA_016874685	0.3584517290479434	0.32393217408843344
GCA_016882195	0.305885451213943	0.2756971363867036
GCA_016906025	0.7556123063055649	0.7533131561140926
GCA_016919625	0.6030603163771894	0.47453371929546245
GCA_016926055	0.45739381423180536	0.4585858669128105
GCA_016926295	0.14143349780764286	0.10818604012775246
GCA_016926455	0.4847701263737231	0.4584962194345619
GCA_016926505	0.6351435412930402	0.600164860845245
GCA_016926735	0.23304195047289927	0.21136744735462784
GCA_016927245	0.44058670823366075	0.428531292382412
GCA_016927425	0.46109858112942076	0.3899427503622908
GCA_016928095	0.35273291926684175	0.2697885053736122
GCA_016928115	0.36998631009830535	0.36029333747106895
GCA_016928155	0.4534784561219333	0.4462933527134042
GCA_016928835	0.41282588856459607	0.4021371509979629
GCA_016929255	0.45625992924308145	0.44745130293375607
GCA_016929855	0.3802646548440407	0.3729236099101863
GCA_016930055	0.249364831817245	0.25013953041404724
GCA_016930445	0.10028116051370901	0.08028685811735438
GCA_016930515	0.20114828013062122	0.19849887432345228
GCA_016931175	0.19027916927300448	0.17914215821242682
GCA_016931555	0.31478644913596504	0.2603768471362788
GCA_016931955	0.05960160732954756	0.004067419480340754
GCA_016932215	0.1508697921148547	0.12388167078437905
GCA_016932245	0.4810208812624624	0.4495873728615593
GCA_016932355	0.3429376037460273	0.2721401368390439
GCA_016932615	0.1773339012902193	0.13708717206935248
GCA_016932735	0.1946623303446403	0.12594461184352324
GCA_016932755	0.5184702036636168	0.5158236883374887
GCA_016932875	0.27750523610046507	0.22895035234886985
GCA_016933055	0.12290169419835043	0.11381377612584248
GCA_016933455	0.11778105645659362	0.09523508596334147
GCA_016934325	0.19377542137989878	0.15468391237974358
GCA_016934775	0.44371735998357664	0.43229226982148294
GCA_016935095	0.4258459327182173	0.4146816440535469
GCA_016935125	0.4336101519432524	0.4299882023153503
GCA_016935155	0.4024795312408364	0.3948029958252021
GCA_016935265	0.40301123467464106	0.4009692597635825
GCA_016935455	0.35842254101072546	0.34983048557653057
GCA_016935655	0.0876034452182217	0.05815456722945032
GCA_016935985	0.43398366230927105	0.4268019030594196
GCA_016936135	0.5552693012584405	0.4453855608559363
GCA_016938695	0.392751163256678	0.3788920666322799
GCA_016939415	0.06466542308397948	0.05347233207009296
GCA_017094485	0.573299784451703	0.5740269181923255
GCA_017357105	0.6741595802204834	0.6749005667030014
GCA_017357525	0.6829286098576979	0.6366435520067552
GCA_017412625	0.6619507227010376	0.6153818866019883
GCA_017601245	0.18418314887975426	0.18440714791077253
GCA_017601265	0.19626509028239575	0.19560532559074534
GCA_017608025	0.17708084191020104	0.17484197633245868
GCA_017608235	0.18869862588181244	0.18710912289777018
GCA_017608295	0.3632710930627391	0.350916053405791
GCA_017608305	0.8158332334612584	0.8290096944323044
GCA_017608345	0.18601910966215812	0.18455162377542916
GCA_017608385	0.1369015727442487	0.12365476901483863
GCA_017608525	0.2669862793504915	0.26982681276061166
GCA_017608575	0.27739464297744776	0.20443436134549905
GCA_017608775	0.19349971581631856	0.1706631375910323
GCA_017609045	0.5376913931203783	0.543616639759171
GCA_017609085	0.5700853734944606	0.5793902190450065
GCA_017609105	0.14339113738627088	0.13737041558133067
GCA_017609115	0.472975092523945	0.48084232425607326
GCA_017609145	0.19632746109347343	0.15960029240349702
GCA_017609175	0.8388901525089103	0.8500749705160059
GCA_017609225	0.1998650000571048	0.16522826637193155
GCA_017609285	0.5491329390213838	0.5557744768526168
GCA_017609305	0.4678755845769609	0.4596269129576615
GCA_017609345	0.742886901805682	0.7545215975432096
GCA_017609405	0.6460664278374717	0.6401586024416125
GCA_017609415	0.7817497994824402	0.7856993605801288
GCA_017609445	0.09328048925777979	0.0608014467829887
GCA_017609465	0.3288737200610633	0.33349188539952834
GCA_017609475	0.7462571476988278	0.7546185472730235
GCA_017609525	0.3337185570323232	0.33544634004997526
GCA_017609535	0.5045713263193758	0.5077105488280578
GCA_017609625	0.2834510385730135	0.21558822998279617
GCA_017609645	0.4447742081600647	0.43542876010725057
GCA_017609725	0.8300823079160391	0.8404009815749811
GCA_017609745	0.5463137486074049	0.5471453796502925
GCA_017609795	0.5516538973865331	0.5564953350885293
GCA_017609845	0.34850279082536656	0.34918539946985383
GCA_017609885	0.5325296083451891	0.5374138139933895
GCA_017609985	0.3058689173073076	0.23477440615595388
GCA_017609995	0.26666246720222014	0.2587859069584843
GCA_017610175	0.31795420386258133	0.24706096295458757
GCA_017610245	0.38715479638935785	0.32829769549055116
GCA_017610305	0.319781374178953	0.25855065969628666
GCA_017610325	0.47449529490458253	0.4689913426157291
GCA_017610335	0.2971798154883092	0.24205786803115217
GCA_017610385	0.10231219912409543	0.07423272053389979
GCA_017610445	0.5968999670220786	0.6071184390893625
GCA_017610545	0.09908095133735959	0.06466473113887355
GCA_017857595	0.20216957291566628	0.17709915143374463
GCA_017873855	0.77277634810261	0.7396924085229899
GCA_017874455	0.3711320163739531	0.33031979118596677
GCA_017883965	0.42156041735875927	0.3305704719930237
GCA_017885655	0.4079936911323225	0.3171740127803102
GCA_017994095	0.46341682103636944	0.39206291884956446
GCA_018128925	0.8822494027064915	0.8281761825229255
GCA_018220935	0.09704274080908674	0.05871367997446187
GCA_018220955	0.0387366641034718	0.01614111992502653
GCA_018220985	0.17184552656914234	0.1657476895266068
GCA_018221005	0.09145677635939636	0.05033758684402166
GCA_018221045	0.11384098326117269	0.11227010990452808
GCA_018221065	0.13667691287988198	0.10622590516590055
GCA_018221085	0.6248439167613653	0.6309776497812479
GCA_018221105	0.3931670392687968	0.39186427571025884
GCA_018221135	0.4405397766417379	0.4325901601131818
GCA_018221175	0.5034913105660882	0.49759401377178775
GCA_018221205	0.5137351807076913	0.5096684285006821
GCA_018221285	0.7951416679077185	0.801844781994053
GCA_018221305	0.568731060028686	0.5710600909674141
GCA_018238745	0.23159578163167094	0.21083848055480572
GCA_018260655	0.04333305810483956	0.04025747922657249
GCA_018262895	0.670791547668281	0.5094499672330933
GCA_018263355	0.3557502060223193	0.348861644101327
GCA_018263395	0.303642872820728	0.2931779706529143
GCA_018302085	0.4501806561729577	0.4447682129190576
GCA_018302105	0.3313715064099083	0.33161822290430054
GCA_018302125	0.3220962451841313	0.32788394142206695
GCA_018302165	0.3249611765101161	0.330194935756617
GCA_018302185	0.46206721736384365	0.4674067186910104
GCA_018302225	0.3119594027515833	0.3109342164177242
GCA_018302235	0.31982995669322156	0.32510057039047624
GCA_018302265	0.37992457091913234	0.38477586231524624
GCA_018302335	0.33919579832255037	0.3269717888055489
GCA_018302365	0.33144075049372684	0.3366162046105585
GCA_018302465	0.33383104503073924	0.33669181250215213
GCA_018302485	0.3440226147660855	0.34570539963568175
GCA_018302505	0.33661373813890777	0.3408654460891393
GCA_018302545	0.29846804458176546	0.30358148841659405
GCA_018302605	0.6768437259440555	0.689111174584263
GCA_018302685	0.3355871749925792	0.3401356641778531
GCA_018302745	0.34433015148209634	0.348617139307079
GCA_018302765	0.328343909262927	0.33400771488635933
GCA_018302785	0.332755389072273	0.3368508714113368
GCA_018302815	0.4548121423965863	0.4444820072089609
GCA_018302885	0.33730663941853634	0.34039627326950067
GCA_018302985	0.3301700193754861	0.33420420785306
GCA_018303005	0.34180983330221054	0.347400294957268
GCA_018303025	0.3249947748741526	0.32871701684079047
GCA_018303045	0.6521464728280331	0.6625519036898361
GCA_018303105	0.48234814065308834	0.47857920191378606
GCA_018303125	0.43039054513303787	0.43060820105109093
GCA_018303185	0.5195784558376236	0.5213085644309264
GCA_018303205	0.4395924352598379	0.4365884658777534
GCA_018303225	0.4944214205079895	0.49560617389647094
GCA_018303245	0.4479213306603678	0.4427518227450848
GCA_018303265	0.7069181800161312	0.7186965300189222
GCA_018303285	0.39498604718671243	0.3983762732736425
GCA_018303315	0.347350179174705	0.3364107839835971
GCA_018303325	0.4702508299405457	0.46162056737842105
GCA_018303365	0.31913749089220117	0.32038300527160185
GCA_018303405	0.4637422270604694	0.4589656069901953
GCA_018303425	0.4328724657480419	0.4317408151384275
GCA_018303445	0.6555346081450186	0.6670149052892802
GCA_018303485	0.3408667696454621	0.3425428114939001
GCA_018303515	0.31580434715723976	0.317519873232728
GCA_018303545	0.29018366020134617	0.2899544507482725
GCA_018303625	0.539124859783874	0.5418551334466443
GCA_018303705	0.3314242709323359	0.3304960051303966
GCA_018303725	0.5772541045769836	0.5752698184550524
GCA_018303755	0.5020848264693952	0.5090001493901857
GCA_018303805	0.397524558263768	0.3996146834708338
GCA_018303825	0.6122715667414728	0.6140010912259639
GCA_018303855	0.7261568835225749	0.736037148099767
GCA_018303945	0.5812056495160696	0.5848811547740465
GCA_018304025	0.5765812629434494	0.5820765717504078
GCA_018304055	0.5085717050518472	0.5131251468922101
GCA_018304165	0.47459910861323223	0.4792664532870151
GCA_018304175	0.7247585206216884	0.7308225219829333
GCA_018304205	0.5111012688001502	0.5184846156372365
GCA_018304345	0.19556497688917107	0.1883960808381449
GCA_018304385	0.40142525989519434	0.39530029947620154
GCA_018304425	0.2763507544731562	0.20804717809506718
GCA_018304465	0.27899519419018154	0.2215753465174664
GCA_018304505	0.11955386375494799	0.10423188210178402
GCA_018304545	0.14502126455849726	0.11008619814273428
GCA_018304615	0.1479121759419008	0.1120679078406088
GCA_018304635	0.13280204746993524	0.10662675797776555
GCA_018304985	0.5154506220595871	0.5201040634415395
GCA_018334755	0.2682153796840994	0.2371118670065403
GCA_018335335	0.19115308239998252	0.19364655602708636
GCA_018383855	0.19932776891209192	0.19853297989165541
GCA_018396395	0.2708301487109956	0.27051537048976154
GCA_018396415	0.41148644706724047	0.41433368556169775
GCA_018396555	0.500710350617015	0.4976258100367309
GCA_018396615	0.779930018475115	0.780990936460277
GCA_018396675	0.8390835312514634	0.8427753467398207
GCA_018396695	0.26824695531394027	0.2684199566954351
GCA_018396725	0.3034132212740448	0.29949588561005386
GCA_018396755	0.2348499611556269	0.22975791117839023
GCA_018396775	0.3328332748512734	0.33141657789222734
GCA_018396865	0.2809325911860005	0.28353075083415974
GCA_018396875	0.9125353567967543	0.9183840448230042
GCA_018396915	0.3222332018072877	0.32496775329590616
GCA_018396935	0.7413931043183796	0.7434186246040082
GCA_018397035	0.3540639871198446	0.3557709968594952
GCA_018397055	0.4952874690885983	0.49418880004200677
GCA_018399355	0.4750084891667315	0.4730727856674656
GCA_018420055	0.5524392043415253	0.5497304320319641
GCA_018475625	0.8390716498483515	0.8401478493456753
GCA_018609725	0.46501962143355946	0.3925010625375003
GCA_018609855	0.2246452966121628	0.19326900304150527
GCA_018609935	0.23371926245088645	0.2311629912109927
GCA_018609945	0.5635333521544905	0.5619413677587396
GCA_018610025	0.3226000329924311	0.29965569096050265
GCA_018650285	0.46110350294745883	0.42423950521315207
GCA_018651505	0.33698833234677433	0.33925871240617744
GCA_018651605	0.5087929198747311	0.5089394656088191
GCA_018651925	0.7658012571151445	0.7758293040705134
GCA_018652045	0.19558868257162385	0.19449897647632444
GCA_018652475	0.34057410521362974	0.3279910248142212
GCA_018653665	0.4764716015421005	0.4348976298356703
GCA_018654305	0.31005713267579066	0.31274398712473034
GCA_018655015	0.3042591691756075	0.3042726673986164
GCA_018655525	0.7024790836609285	0.7147460441565947
GCA_018656545	0.26233204926890286	0.25655372151157535
GCA_018656555	0.3379980325611869	0.3417482646432716
GCA_018657475	0.685718552964603	0.6978696928149274
GCA_018657525	0.758298019535518	0.762273460734272
GCA_018657845	0.6274804978792822	0.6391124163138975
GCA_018658095	0.5236734533200044	0.527472511914196
GCA_018659235	0.7624938386563375	0.7705633759808477
GCA_018663865	0.3230615669275863	0.3270184336223126
GCA_018668595	0.4711856944117672	0.450615384426013
GCA_018670775	0.5076300454367355	0.5067472618833624
GCA_018671235	0.31973024821692364	0.3245241746473301
GCA_018671245	0.31682420826663155	0.31620349446257556
GCA_018671515	0.39497959989894915	0.3846990263082306
GCA_018673515	0.4577280625033499	0.447999753016492
GCA_018673655	0.4958080355294079	0.44574738462299546
GCA_018675265	0.4041179981114509	0.4042501777002436
GCA_018696395	0.6279373092116155	0.6333977815376733
GCA_018696595	0.7771587253022705	0.7913184452417181
GCA_018702475	0.47548252710236016	0.459402498730664
GCA_018812355	0.7641227762278285	0.7722659153493585
GCA_018812445	0.5090774089220758	0.3886713106681086
GCA_018812765	0.7623643321328499	0.7762975026451184
GCA_018813505	0.388307730653317	0.38783445361914054
GCA_018813725	0.4986687650769999	0.4967506985711854
GCA_018813975	0.25437523986869126	0.22077853770811956
GCA_018814205	0.4864016780532516	0.48162386453198325
GCA_018815145	0.42927580222211814	0.41481140232179387
GCA_018815265	0.1966629081160947	0.16692422468643137
GCA_018816245	0.14682293232889862	0.11552742625470896
GCA_018816335	0.5329166121499439	0.5382945201276919
GCA_018816585	0.3740253802661879	0.3809527558665542
GCA_018816625	0.7765122176183551	0.7834511763622307
GCA_018816705	0.46029706406506704	0.45740558619658034
GCA_018816725	0.5556534383718922	0.5602720991429896
GCA_018817265	0.8512393246358355	0.858368873626505
GCA_018817905	0.5715252282040967	0.5779155230308063
GCA_018818075	0.8184731101912004	0.822502381023297
GCA_018818285	0.5690268572093148	0.572840704803436
GCA_018818785	0.5030982974053245	0.38608968074115546
GCA_018819065	0.45124909588492806	0.4442749008093298
GCA_018819225	0.3182870693056956	0.29464709939268835
GCA_018819305	0.459836345751264	0.4600214635636986
GCA_018819375	0.2984490126732834	0.30361703935148815
GCA_018824365	0.7115883911026957	0.7239186611537933
GCA_018825425	0.46659071504487437	0.4579812688784359
GCA_018829185	0.33832849326717584	0.3439517223172906
GCA_018829405	0.15744858534291195	0.13135548404425898
GCA_018829485	0.338542902328774	0.34151775815278446
GCA_018829845	0.41077050812637095	0.4156646818877588
GCA_018830205	0.21470350739522	0.20601868855528868
GCA_018830245	0.8615046459768183	0.8749821700690942
GCA_018831025	0.3471598514323831	0.35292400676145463
GCA_018894775	0.36423367562855635	0.3655780783880075
GCA_018896675	0.3439851082666044	0.3456119920467232
GCA_018897155	0.0798755596252518	0.058129071805517726
GCA_018897235	0.510365267269464	0.49126225658925915
GCA_018897475	0.05272474745970741	0.038529614325973245
GCA_018898425	0.8595084824310094	0.8670338456807604
GCA_018901625	0.5487896150178565	0.5583845688007376
GCA_018901655	0.11449373366212953	0.0841978889111217
GCA_018901675	0.7402939706183844	0.7500672310789213
GCA_018901755	0.12031894318378632	0.09919176399581293
GCA_018903355	0.44239183523750475	0.3528705757112979
GCA_018920245	0.08503632892776257	0.05791349495819329
GCA_018920255	0.07804604212321013	0.04645452636624257
GCA_018920305	0.11608575746439746	0.10279110916692014
GCA_018920315	0.12063343184264841	0.09178919251218326
GCA_018992685	0.07922494007073277	0.05790956455602341
GCA_019056805	0.21965310377175323	0.2182631618205287
GCA_019056875	0.19480283170353888	0.1916781646615572
GCA_019057385	0.1414655546552834	0.1367824852689141
GCA_019058315	0.1062478114440108	0.08720884738222762
GCA_019058365	0.22855192920885392	0.20895638832807978
GCA_019058445	0.2627895400236987	0.24132592811246129
GCA_019058495	0.15714789651098243	0.15993565211751226
GCA_019058515	0.24341956703194245	0.23189150194455804
GCA_019136755	0.6308011329308965	0.5962552053729063
GCA_019246625	0.4964936330845461	0.4863669425679154
GCA_019262145	0.7861782572836069	0.618058256831103
GCA_019322435	0.5587681386395337	0.5566829536342971
GCA_019322455	0.5528983057207226	0.5498370110201041
GCA_019322475	0.5442938435770456	0.5517711919873106
GCA_019322485	0.5982786190432323	0.5964444818466225
GCA_019322535	0.573816381542809	0.5693631468011419
GCA_019322545	0.49306686003744105	0.4860853194312063
GCA_019322625	0.3418866724459227	0.33538179520408334
GCA_019322735	0.4168640585130856	0.4098196607199524
GCA_019323015	0.502377553975504	0.497770913778641
GCA_019323235	0.3630648722105743	0.36034422694026447
GCA_019323255	0.4195025431333571	0.41208316667148925
GCA_019323415	0.33096953235917626	0.3228545269541868
GCA_019323495	0.3768269964516125	0.3681096177093373
GCA_019323515	0.43899990055271315	0.44089283641467586
GCA_019323525	0.49296335118564283	0.4893283009028506
GCA_019323655	0.5279305074284775	0.5321169398905217
GCA_019323665	0.34136760997074383	0.3261852040185813
GCA_019347805	0.3866744442987222	0.285687950648292
GCA_019429005	0.06720496107207179	0.041590797300835376
GCA_019429125	0.09559106266418436	0.051025063823943874
GCA_019594065	0.2721478861197179	0.21221047425870654
GCA_019594235	0.3235219544035416	0.2870435319234319
GCA_019662115	0.5895128911646339	0.5962246505950146
GCA_019685555	0.9616882373626692	0.9676437123175398
GCA_019685655	0.9411697069135803	0.9415993104022745
GCA_019704295	0.40687905960903464	0.39844250895737565
GCA_020027365	0.5824075481308713	0.5570001046055604
GCA_020027675	0.4112415384904115	0.3221598817690713
GCA_020028255	0.4542529700473416	0.444828966430856
GCA_020051845	0.3954019592880436	0.39262840847661057
GCA_020052545	0.43245322306176964	0.427262451688808
GCA_020053375	0.6761205715907235	0.6719082087245544
GCA_020054495	0.6100114370312051	0.4637847595020518
GCA_020056025	0.49219557283017434	0.4924915303508132
GCA_020056305	0.4484733871310248	0.4416926998942569
GCA_020056635	0.44486190323647357	0.4419193990905532
GCA_020057405	0.3029203725152466	0.28438380795119944
GCA_020148105	0.37907119038694836	0.33585771676791154
GCA_020201485	0.31920050708191633	0.25572284711648624
GCA_020341775	0.6068196463657114	0.601062488152548
GCA_020343435	0.3882577263190037	0.3919314952399623
GCA_020343515	0.576741091742063	0.42850769041687864
GCA_020343615	0.1872114302015583	0.17460317381008786
GCA_020345945	0.30032974333039664	0.3042932196919379
GCA_020346605	0.2872370011455929	0.2907126762937946
GCA_020347565	0.48584775567864896	0.37117615080351346
GCA_020348365	0.5563170299890697	0.5528026970262352
GCA_020348445	0.41205939309906037	0.3140774763412563
GCA_020350385	0.7645779771861525	0.7716332339424589
GCA_020350865	0.3752063117219515	0.36030882420709603
GCA_020351305	0.637750325116353	0.6271698727150637
GCA_020352645	0.5657767520126207	0.5645942487927602
GCA_020354575	0.6040579309243683	0.5978221941984897
GCA_020355125	0.30428162173677303	0.3083548913557216
GCA_020356005	0.42319981435453025	0.342808219011287
GCA_020430505	0.780949385721086	0.7798744360379025
GCA_020431445	0.7311478713208268	0.6961585813624004
GCA_020567425	0.574079754816141	0.5736772934638065
GCA_020567525	0.5825076643351292	0.5834448318136211
GCA_020637435	0.41940411745958894	0.41257194906468897
GCA_020637495	0.41688021172579526	0.4158467481808456
GCA_020696345	0.4032515637966971	0.3018657920807436
GCA_020697515	0.14765669072371815	0.1394683466350307
GCA_020697715	0.4425810649749876	0.35123268951920705
GCA_020718025	0.07221299852964214	0.03654867521219932
GCA_020723045	0.3122307712077242	0.3104858712002622
GCA_020723065	0.32347238929471933	0.30716133397677986
GCA_020723935	0.08313383358988523	0.020906259107988698
GCA_020724955	0.5661372357156794	0.5718741350463606
GCA_020725055	0.14009512781605776	0.12276309412440257
GCA_020725985	0.5033932402908184	0.427719814218288
GCA_020833055	0.1470674987955139	0.13427218474851435
GCA_020833255	0.49340063223862896	0.4797588750192174
GCA_020854775	0.40895796499605425	0.40679015334097557
GCA_020854825	0.3717094876718927	0.35903028393048725
GCA_020854835	0.32251552633401237	0.3073932552712862
GCA_020854915	0.3413999589976345	0.29586988186889535
GCA_020854925	0.10222457088623582	0.08301067327130934
GCA_021023085	0.3526284713963088	0.30753990856629176
GCA_021106765	0.5081272250138797	0.4451506684501972
GCA_021107205	0.3627557185506364	0.3689841221766231
GCA_021107635	0.050256101734699694	0.031944510576848294
GCA_021129915	0.38196520467219475	0.32509090288590714
GCA_021157705	0.13224371823910758	0.09525800623064351
GCA_021157845	0.10875941465718542	0.09479619345397801
GCA_021158055	0.09055657143351815	0.043532184516902744
GCA_021158125	0.6795312489741686	0.6784034863440789
GCA_021158265	0.5560971393142721	0.5448418245075158
GCA_021158305	0.48264302818593346	0.48274938577402016
GCA_021158325	0.40249788990786656	0.2930094273676082
GCA_021158665	0.1518733993979627	0.11145094065310311
GCA_021158865	0.32079384564329344	0.2247637218821368
GCA_021158885	0.38314438789216254	0.35416811370296386
GCA_021158985	0.1440834898173151	0.08437599041412307
GCA_021159125	0.35329504681953533	0.2586972867728482
GCA_021159385	0.40134119939059865	0.33456482494229645
GCA_021160575	0.36125705063441044	0.3427863583196652
GCA_021160905	0.3733060138051015	0.3537707015839122
GCA_021160955	0.17753781053771356	0.13982538442477585
GCA_021161085	0.37373469552345906	0.32348433885063566
GCA_021161205	0.836442394299308	0.8497487884232712
GCA_021161385	0.9298677438448244	0.9329402244113605
GCA_021161405	0.25629793783661603	0.22078833276039223
GCA_021161465	0.032321372937350004	0.020088403647968593
GCA_021161685	0.38301228643049257	0.2915958786932383
GCA_021161745	0.15389487174048305	0.09774575381615112
GCA_021161785	0.2996492367789382	0.3006303905711267
GCA_021161825	0.3483256965816761	0.33342260487842323
GCA_021161865	0.4625491607122985	0.3438238431520815
GCA_021161995	0.11350189537487043	0.09431170235455429
GCA_021162065	0.35112411352314593	0.23990232995197922
GCA_021162085	0.13207180794259685	0.08651804239627943
GCA_021162185	0.3067514233614648	0.26973258073151357
GCA_021162365	0.1563237838581881	0.14979550414502787
GCA_021162425	0.13158836209435817	0.09402632887126071
GCA_021162685	0.031629069649152734	0.023750459178347345
GCA_021162845	0.38384104572007033	0.37084569282354096
GCA_021162905	0.17972569859917975	0.1799465849022922
GCA_021162925	0.36668839992345886	0.372763740249713
GCA_021163115	0.7863759285445047	0.771867279324991
GCA_021163145	0.07808757372676256	0.0523734460918475
GCA_021163205	0.12348517413558549	0.07739747595779888
GCA_021163225	0.31535788857752795	0.3100838015671953
GCA_021163245	0.3823835546757438	0.35875700862970494
GCA_021163365	0.14792554348208092	0.14636480216846165
